index_pt,pt
43,Acute respiratory distress syndrome
672,Fall
683,Feeling jittery
1183,Neoplasm malignant
533,Disease progression
757,Gingival bleeding
121,Aplasia pure red cell
296,Breath alcohol test positive
598,Encephalopathy
1162,Myelodysplastic syndrome
568,Dysmorphism
160,Aversion
42,Acute pulmonary histoplasmosis
454,Cranial nerve disorder
734,Gastrointestinal arteriovenous malformation
914,Implant site pruritus
1497,Seborrhoea
17,Accidental poisoning
70,Aldolase increased
1155,Muscle spasms
1285,Paraesthesia
252,Body temperature increased
700,Foetal exposure during pregnancy
0,ADAMTS13 activity decreased
676,Family stress
264,Brachial plexus injury
848,High density lipoprotein increased
68,Alcoholic hangover
1250,Oral pruritus
282,Breast cyst
1070,Lip injury
1148,Multiple sclerosis pseudo relapse
1207,Nonspecific reaction
288,Breast haematoma
472,Cytokine release syndrome
1458,Renal surgery
178,Benign breast neoplasm
180,Benign neoplasm of skin
1671,Tumour flare
772,Glomerulonephropathy
1465,Respiratory rate increased
1043,Lactose intolerance
57,Adnexal torsion
139,Arterial insufficiency
485,Decreased activity
528,Diarrhoea haemorrhagic
877,Hypertensive urgency
1272,Palliative care
1386,Product administration error
381,Chorioretinopathy
1278,Pancreatic disorder
1560,Splenic rupture
87,Anal haemorrhage
255,Bone graft
510,Device defective
744,Gastrointestinal stoma complication
963,Initial insomnia
1360,Poor quality sleep
711,Foreign body
1463,Respiratory failure
97,Angiopathy
1010,Intracranial aneurysm
840,Hepatomegaly
1644,Toe amputation
1336,Physical assault
1358,Poor quality device used
729,Gastric perforation
1117,Medical device removal
1164,Myeloid leukaemia
696,Fluid retention
1367,Post procedural haemorrhage
505,Dermatitis acneiform
238,Blood testosterone abnormal
1330,Pharyngeal swelling
774,Glossodynia
1,Abdominal adhesions
1735,Wheezing
322,Carbon dioxide increased
1504,Sensitivity of teeth
1738,White blood cell disorder
819,Heart rate increased
163,Back pain
1469,Retinal toxicity
371,Chest pain
575,Dysstasia
313,COVID-19
1257,Oropharyngeal pain
965,Injection site atrophy
1506,Septic arthritis staphylococcal
1124,Menstruation irregular
1153,Muscle fatigue
1357,Polyp
120,Aphonia
577,Ear infection
1280,Pancreatitis
727,Gastric infection
736,Gastrointestinal haemorrhage
9,Abnormal faeces
156,Autoimmune hepatitis
1079,Liver transplant
969,Injection site erythema
403,Colitis
678,Fatigue
148,Atelectasis
192,Bladder dysfunction
1595,Suspected COVID-19
1613,Tendon disorder
1574,Stent placement
171,Basedow's disease
815,Hearing impaired
1028,Joint swelling
389,Chronic kidney disease
531,Diplopia
970,Injection site extravasation
1180,Neck surgery
906,Impaired healing
1521,Skin infection
290,Breast mass
1268,Oxygen saturation decreased
253,Bone contusion
1459,Renal tubular necrosis
86,Anal fissure
660,Eyelid pain
1397,Product distribution issue
202,Blindness transient
1399,Product dose omission in error
406,Colitis ulcerative
979,Injection site rash
1144,Movement disorder
1032,Kidney infection
251,Body temperature decreased
1411,Product use issue
245,Blood uric acid increased
503,Depression suicidal
697,Flushing
621,Epicondylitis
1095,Lung transplant
1134,Miliaria
463,Cutaneous symptom
618,Eosinophil percentage increased
882,Hypervolaemia
1301,Parotitis
515,Device occlusion
1320,Peritonitis bacterial
717,Full blood count increased
444,Coronary artery occlusion
1215,Obstructive airways disorder
1086,Lower gastrointestinal haemorrhage
1383,Procedural pain
1103,Macule
983,Injection site vesicles
1608,Tachyphrenia
437,Convulsion
565,Dysgeusia
1344,Pleural effusion
257,Bone loss
990,Intensive care
111,Anxiety
708,Foot fracture
551,Drug interaction
783,Grimacing
239,Blood testosterone increased
286,Breast enlargement
343,Catheterisation cardiac
1451,Rehabilitation therapy
855,Hostility
1517,Skin burning sensation
980,Injection site reaction
978,Injection site pruritus
1710,Viral infection
664,Face injury
977,Injection site nodule
1256,Oropharyngeal discomfort
741,Gastrointestinal pain
56,Adnexa uteri pain
1685,Urinary tract disorder
1351,Pneumonia pseudomonal
1450,Refusal of treatment by patient
1736,White blood cell count abnormal
789,Haematocrit decreased
1275,Pancreatic carcinoma
854,Hospice care
355,Cerebral vasoconstriction
208,Blood calcium abnormal
259,Bone marrow transplant
1478,Rhinovirus infection
872,Hypersensitivity
1686,Urinary tract infection
306,Burning sensation
411,Colon injury
536,Diverticulitis
909,Implant site cellulitis
820,Heart rate irregular
1329,Pharyngeal operation
1313,Pericardial effusion
1546,Speech disorder
490,Defaecation urgency
1087,Lower limb fracture
628,Escherichia bacteraemia
64,Alcohol abuse
991,Intentional self-injury
920,Inappropriate schedule of drug administration
1515,Sinusitis
591,Electrolyte imbalance
1020,Jaw operation
1069,Lip dry
276,Breast cancer
520,Device use error
694,Flatulence
560,Dry skin
142,Arthralgia
1442,Rectal haemorrhage
85,Anal cancer
1395,Product design issue
813,Hand fracture
1495,Seasonal allergy
65,Alcohol poisoning
883,Hypoacusis
923,Incision site haemorrhage
1110,Maternal drugs affecting foetus
1688,Uterine cancer
1146,Mucous stools
1750,Wrong technique in drug usage process
362,Cervical spinal stenosis
1432,Pyelonephritis
1462,Respiratory acidosis
1158,Myalgia
1352,Pneumonia staphylococcal
1576,Stevens-Johnson syndrome
1232,Off label use
1261,Osteonecrosis of jaw
624,Erection increased
657,Eyelid disorder
1156,Muscle tightness
1514,Sinus headache
49,Adjustment disorder with mixed anxiety and depressed mood
966,Injection site cyst
34,Acute hepatic failure
488,Deep vein thrombosis
117,Aortic valve stenosis
304,Bruxism
1466,Retinal artery embolism
300,Bronchopneumopathy
1594,Surgical failure
751,Generalised tonic-clonic seizure
1375,Pregnancy
496,Dementia
545,Drug delivery system malfunction
110,Antisynthetase syndrome
184,Bile duct cancer
498,Dental cyst
1596,Suspected counterfeit product
1677,Unintentional medical device removal
246,Blood urine present
1201,Nodule
169,Basal cell carcinoma
1712,Vision blurred
2,Abdominal distension
353,Cerebral thrombosis
955,Infusion related reaction
81,Amnesia
1665,Treatment noncompliance
333,Carnitine deficiency
1623,Therapeutic response delayed
1076,Listless
1179,Nausea
1236,Oncologic complication
1045,Langerhans' cell histiocytosis
1052,Lateral medullary syndrome
294,Breast prosthesis user
673,Fallopian tube cyst
788,Haemangioma congenital
932,Incorrect drug dosage form administered
230,Blood pressure diastolic decreased
742,Gastrointestinal scarring
1401,Product package associated injury
704,Food poisoning
737,Gastrointestinal inflammation
828,Hepatic cancer
1042,Lacrimal disorder
396,Clitoral engorgement
833,Hepatic mass
738,Gastrointestinal lymphoma
753,Genital herpes
1172,Nail infection
1585,Subcutaneous drug absorption impaired
1604,Systemic lupus erythematosus
5,Abdominal neoplasm
612,Enteritis infectious
1402,Product packaging quantity issue
435,Contraindication to medical treatment
417,Compulsive hoarding
900,Immune-mediated enterocolitis
762,Gingival pain
1482,Rotator cuff repair
1636,Thyroid cancer
1170,Nail discolouration
1245,Oral discomfort
38,Acute myocardial infarction
329,Cardiac valve disease
74,Allergy to animal
844,Herpes ophthalmic
1265,Ovarian cancer recurrent
1140,Morbid thoughts
1718,Vomiting projectile
810,"Hallucination, olfactory"
987,Instillation site pain
16,Accidental overdose
98,Animal scratch
582,Ear swelling
1115,Medical device complication
408,Colon cancer metastatic
441,Corneal scar
1345,Pneumococcal sepsis
895,Hypovitaminosis
649,Eye discharge
956,Infusion site bruising
25,Acquired claw toe
1406,Product size issue
1468,Retinal tear
532,Discharge
6,Abdominal operation
940,Infected dermal cyst
1662,Traumatic haematoma
385,Chronic disease
659,Eyelid operation
1652,Tooth repair
1583,Stress at work
929,Incorrect dose administered
958,Infusion site irritation
275,Breast abscess
434,Contraindicated drug administered
602,Endometrial cancer
414,Complication associated with device
984,Injury
650,Eye disorder
44,Acute stress disorder
53,Administration site pruritus
1454,Renal failure acute
80,Ammonia abnormal
59,Adverse food reaction
262,Bowel movement irregularity
1339,Pigmentation disorder
1692,VIIth nerve paralysis
605,Endoscopy
632,Exposure to SARS-CoV-2
125,Application site discharge
1246,Oral infection
1531,Sleep disorder due to a general medical condition
918,Inadequate analgesia
1003,Intervertebral disc operation
857,Human chorionic gonadotropin increased
1668,Triple negative breast cancer
8,Abdominal wall wound
13,Abscess drainage
1704,Vein disorder
1744,Wound dehiscence
666,Facial pain
1479,Rib fracture
1483,Rotator cuff syndrome
1569,Squamous cell carcinoma of skin
1081,Localised infection
1513,Sinus congestion
134,Application site reaction
633,Exposure to fungus
4,Abdominal mass
168,Bankruptcy
1373,Postoperative wound infection
442,Corona virus infection
29,Activated partial thromboplastin time abnormal
227,Blood oestrogen decreased
107,Anticoagulation drug level below therapeutic
599,End stage renal disease
1065,Limb mass
1675,Ulcer
852,Hordeolum
1012,Intraocular pressure test abnormal
1315,Periodontal disease
241,Blood triglycerides abnormal
1591,Superficial injury of eye
808,Hair texture abnormal
299,Bronchitis chronic
1706,Ventricular tachycardia
799,Haemorrhage urinary tract
1355,Polycystic ovaries
763,Gingival recession
794,Haemodynamic instability
1732,Weight fluctuation
232,Blood pressure inadequately controlled
1177,Nasal operation
1528,Skin swelling
1195,Nicotine dependence
1415,Protein total abnormal
974,Injection site induration
1602,Swelling of eyelid
132,Application site pain
319,Cancer surgery
1390,Product container issue
1693,Vaginal discharge
332,Cardiovascular symptom
1319,Peripheral vascular disorder
281,Breast cancer stage III
1539,Social avoidant behaviour
1198,No therapeutic response
1544,Somnambulism
548,Drug diversion
1150,Muscle atrophy
859,Hyperacusis
1385,Product administered at inappropriate site
874,Hypersomnia
349,Central venous catheterisation
1181,Necrotising fasciitis
1247,Oral mucosal blistering
144,Arthritis infective
1611,Tenderness
278,Breast cancer recurrent
1001,Intervertebral disc disorder
870,Hyperpyrexia
1582,Stress
1094,Lung squamous cell carcinoma metastatic
1107,Manufacturing issue
936,Increased upper airway secretion
1316,Periorbital pain
1522,Skin injury
995,Intercepted product selection error
203,Blister infected
205,Blood albumin increased
235,Blood sodium abnormal
1437,Rash erythematous
1475,Rheumatoid arthritis
161,Axillary mass
135,Application site vesicles
272,Brain stem infarction
634,Exposure to toxic agent
913,Implant site infection
1064,Limb discomfort
1159,Myasthenia gravis
777,Gluten sensitivity
337,Cartilage atrophy
477,Dark circles under eyes
695,Fluid intake reduced
617,Enzyme abnormality
1123,Menometrorrhagia
873,Hypersexuality
1481,Rosacea
450,Corrective lens user
982,Injection site urticaria
1161,Mycobacterium avium complex immune restoration disease
625,Erythema
1530,Skin toxicity
1255,Oropharyngeal candidiasis
76,Alopecia universalis
84,Anaemia of chronic disease
145,Articular calcification
584,Ecchymosis
547,Drug dispensing error
1603,Swollen tongue
266,Brachioradial pruritus
471,Cystitis klebsiella
33,Acute febrile neutrophilic dermatosis
133,Application site papules
578,Ear infection bacterial
358,Cervical cyst
720,Fungal test positive
364,Cervix inflammation
1661,Transplant
786,Guttate psoriasis
1363,Positive airway pressure therapy
1535,Small cell lung cancer
269,Brain malformation
63,Albumin globulin ratio increased
996,Intercepted product storage error
384,Choroidal neovascularisation
1556,Spinal nerve stimulator implantation
1457,Renal stone removal
1398,Product dosage form issue
1678,Unwanted awareness during anaesthesia
1548,Spider vein
1384,Proctitis bacterial
1332,Philadelphia chromosome positive
1308,Penile prosthesis insertion
1190,Neurosyphilis
1049,Large intestine benign neoplasm
925,Incision site swelling
760,Gingival graft
597,Encapsulation reaction
691,Fishbane reaction
37,Acute macular neuroretinopathy
1212,Obsessive-compulsive personality disorder
853,Hormone receptor positive breast cancer
686,Female genital operation
690,Finger amputation
1715,Visual snow syndrome
670,Faeces pale
150,Atrioventricular dissociation
1703,Vascular stent thrombosis
1682,Urethral disorder
456,Craniosynostosis
631,Exomphalos
1053,Laziness
1175,Nasal injury
501,Dependence on oxygen therapy
1447,Red blood cell abnormality
541,Dreamy state
186,Biliary cirrhosis primary
1618,Tethered cord syndrome
225,Blood immunoglobulin E abnormal
1684,Urinary tract candidiasis
1434,Radiation associated pain
1429,Pupillary disorder
1418,Protrusion tongue
1121,Meningitis enteroviral
1073,Lipoprotein (a) increased
719,Fungal foot infection
674,Fallopian tube operation
654,Eye symptom
172,Basophil count abnormal
199,Blepharochalasis
1253,Organic erectile dysfunction
1409,Product tampering
1263,Osteosclerosis
1387,Product closure removal difficult
524,Diabetic ketoacidosis
537,Dizziness
748,Gastrointestinal ulcer haemorrhage
1218,Ocular hypertension
837,Hepatitis acute
954,Infusion related hypersensitivity reaction
1127,Metabolic function test abnormal
758,Gingival blister
1168,Myopericarditis
1723,Vulvovaginal discomfort
884,Hypoaesthesia
1523,Skin laceration
1299,Paronychia
124,Application site acne
99,Anisocytosis
1302,Patent ductus arteriosus
662,Eyelid skin dryness
1258,Osteochondrosis
1214,Obstruction gastric
1503,Sensation of foreign body
340,Cataract subcapsular
1058,Leukoplakia oral
807,Hair injury
1022,Job dissatisfaction
330,Cardiac ventricular thrombosis
1586,Subdural haematoma
1118,Memory impairment
88,Anal incontinence
675,Fallot's tetralogy
94,Anencephaly
113,Aortic dilatation
1632,Thrombocytosis
344,Cellulitis orbital
732,Gastritis haemorrhagic
1348,Pneumonia fungal
684,Feeling of body temperature change
462,Culture urine positive
1007,Intestinal polyp
346,Central nervous system stimulation
1637,Thyroid hormones decreased
1711,Viral load increased
1430,Pupils unequal
761,Gingival operation
839,Hepatitis viral
1489,Salpingo-oophorectomy
937,Infantile haemangioma
1125,Mesenteric panniculitis
661,Eyelid rash
517,Device placement issue
1031,Ketosis
908,Implant site bruising
54,Administration site rash
816,Heart disease congenital
1378,Premature ejaculation
354,Cerebral toxoplasmosis
592,Embedded device
35,Acute hepatitis C
1382,Procedural haemorrhage
159,Autoscopy
637,Exposure via direct contact
1487,Saliva discolouration
1309,Penile size reduced
1426,Pulse abnormal
1501,Semen volume decreased
1071,Lipase increased
518,Device related bacteraemia
1055,Leiomyosarcoma
985,Instillation site erythema
1046,Laparoscopic surgery
1271,Palatal oedema
1635,Thrombotic thrombocytopenic purpura
590,Electrocardiogram QT shortened
998,Intermittent claudication
902,Immune-mediated hypothyroidism
1209,Nuclear magnetic resonance imaging abnormal
1746,Wrong dose
972,Injection site hypersensitivity
1283,Panic disorder
10,Abnormal uterine bleeding
1422,Psychological trauma
1025,Joint hyperextension
1724,Vulvovaginal dryness
1135,Mitochondrial myopathy
1666,Trichotillomania
386,Chronic fatigue syndrome
968,Injection site dryness
1377,Pregnancy with contraceptive device
563,Duodenal ulcer
635,Exposure via body fluid
867,Hypermetabolism
710,Forearm fracture
1093,Lung opacity
658,Eyelid irritation
928,Incorrect disposal of product
1598,Suture insertion
779,Glycosylated haemoglobin abnormal
989,Insulin-like growth factor increased
803,Haemorrhagic transformation stroke
495,Delivery
580,Ear injury
367,Change in sustained attention
1414,Prostatectomy
1208,Norovirus test positive
206,Blood alcohol
1294,Paraproteinaemia
