pt,unique_drugs,std_column,mean_column
Diabetic neuropathy,8,0.11969512553534954,0.10096153846153842
Hepatic enzyme abnormal,8,0.08145375517192908,0.08567415730337075
Increased tendency to bruise,8,0.07206148168652338,0.0825
Compulsive shopping,8,0.04109609335312651,0.06666666666666665
Hormone level abnormal,8,0.06867736356943215,0.0914634146341463
General symptom,8,0.06131393394849656,0.09210526315789469
Hypoalbuminaemia,8,0.08249280952450001,0.10984848484848483
Hyperparathyroidism secondary,8,0.05230405611149374,0.0875
Stress cardiomyopathy,8,0.02330082705997928,0.05357142857142855
Rash maculo-papular,8,0.05624801583802122,0.10312500000000001
Hypersensitivity vasculitis,8,0.06355403721447206,0.09821428571428567
Hypersexuality,8,0.037184172787815585,0.04782608695652171
Hypertriglyceridaemia,8,0.07734668158770676,0.09854014598540145
Staphylococcal sepsis,8,0.07141217180226675,0.08712121212121211
Hydrocephalus,8,0.049343449161786554,0.06839622641509427
Stem cell transplant,8,0.05361864887902871,0.08928571428571426
Stent placement,8,0.041052014044902316,0.078125
Corneal abrasion,8,0.06131393394849656,0.09210526315789469
Consciousness fluctuating,8,0.11079319597850888,0.09999999999999996
Idiopathic pulmonary fibrosis,8,0.05616726720040693,0.07916666666666664
Conversion disorder,8,0.08648826897103862,0.08736559139784944
Recurrent cancer,8,0.10252046989294293,0.11637931034482757
Subacute cutaneous lupus erythematosus,8,0.06140413875504002,0.06144067796610164
Rapid eye movement sleep behaviour disorder,8,0.06333341068716461,0.08564814814814811
Red blood cell count decreased,8,0.04708153743795786,0.09601449275362314
Immunosuppression,8,0.07674055201811372,0.09745762711864406
Impaired driving ability,8,0.058251012827040684,0.0811170212765957
Dandruff,8,0.07195367502224158,0.08854166666666663
Dark circles under eyes,8,0.043195939772483115,0.07142857142857138
Deafness bilateral,8,0.0433073702484463,0.0913461538461538
Subdural haemorrhage,8,0.08341467384399462,0.10546875
Deafness unilateral,8,0.07337814976575824,0.08948863636363633
Hypercalcaemia,8,0.05040103786383634,0.09300595238095233
Hyperammonaemic encephalopathy,8,0.07672305124796444,0.09429824561403505
Congenital anomaly,8,0.16092247944058208,0.11277372262773717
Deep brain stimulation,8,0.09169709590633639,0.11206896551724135
Rehabilitation therapy,8,0.07404935822420168,0.0991847826086956
Substance-induced psychotic disorder,8,0.06407510931159396,0.08626760563380279
Renal tubular necrosis,8,0.039778653444294335,0.07708333333333331
Hepatic cancer,8,0.050640910550057434,0.0847701149425287
Heavy menstrual bleeding,8,0.10251364162333026,0.08804347826086954
Grip strength decreased,8,0.0539879517802464,0.09659090909090903
Retinal detachment,8,0.14821194295170764,0.08445945945945939
Electrocardiogram PR prolongation,8,0.07403810605096604,0.09274193548387091
Granulocytopenia,8,0.07194472307348702,0.06907894736842102
Cholangiocarcinoma,8,0.10093755040183332,0.11274509803921567
Granuloma,8,0.09303358433066565,0.11607142857142853
Ejaculation disorder,8,0.09517922997798223,0.09663865546218484
Cholecystitis acute,8,0.059864870461897375,0.09933774834437083
Respiratory acidosis,8,0.05660638335396105,0.08552631578947364
Ear pruritus,8,0.05524348554257772,0.09883720930232553
Injection site discomfort,8,0.0762038982172214,0.0889830508474576
Injection site discolouration,8,0.056960050158418825,0.08664772727272722
Dyslipidaemia,8,0.05707106459489052,0.08184523809523805
Injection site abscess,8,0.04707559829351958,0.08474576271186438
Dysgraphia,8,0.10307842361662918,0.11008522727272722
Injection site infection,8,0.05792079297337367,0.09134615384615379
Embedded device,8,0.11680445110151391,0.09615384615384609
Embolism venous,8,0.08983127303513049,0.08863636363636357
Emergency care,8,0.07771319385278125,0.09121621621621617
Encephalitis,8,0.06867736356943212,0.09756097560975606
Skin infection,8,0.047036326199020595,0.07798165137614677
Endocarditis,8,0.04652018297279916,0.08881578947368417
Endometrial cancer,8,0.07763237542601485,0.09375
Gingival pain,8,0.09422280407626128,0.09239130434782607
Endophthalmitis,8,0.06006249751303726,0.11363636363636362
Gingival hypertrophy,8,0.02723942997404029,0.07236842105263154
Gingival bleeding,8,0.055984249860216405,0.09356287425149698
Chapped lips,8,0.030877302917710986,0.08689024390243898
Gestational diabetes,8,0.05948006227589017,0.07122905027932956
Taste disorder,8,0.06937950837161451,0.07858910891089106
Skin abrasion,8,0.04980119205559975,0.08333333333333329
Generalised erythema,8,0.07905694150420949,0.09999999999999999
Haemoglobin increased,8,0.1263621215604006,0.12068965517241376
Haemolysis,8,0.07109331161539867,0.09677419354838707
Systemic lupus erythematosus,8,0.07525554609162252,0.08686440677966098
Circadian rhythm sleep disorder,8,0.07715167498104597,0.09722222222222218
Diplegia,8,0.07704474260119995,0.09210526315789469
Discharge,8,0.056299581322980165,0.10625
Disease complication,8,0.06680689280116207,0.08730158730158727
Heart rate abnormal,8,0.10445174789578184,0.08482142857142852
Disorganised speech,8,0.07415698569211257,0.07352941176470583
Suspected COVID-19,8,0.03927274767975193,0.08072916666666664
Clostridium test positive,8,0.08734385782872814,0.10869565217391303
Sneezing,8,0.06734350297014738,0.08730158730158726
Diverticulum intestinal,8,0.0773799348732451,0.08611111111111105
Clonic convulsion,8,0.06693668262260596,0.09318181818181812
Inflammatory bowel disease,8,0.07408037203980125,0.10336538461538455
Cleft lip and palate,8,0.09350169002003846,0.0850591715976331
Drooling,8,0.0675036514136826,0.09205020920502086
Drop attacks,8,0.11266522258866034,0.11041666666666664
Drug effect variable,8,0.05067024946936488,0.0840163934426229
Systemic inflammatory response syndrome,8,0.08436138082498992,0.1169354838709677
Hair texture abnormal,8,0.07300722148797383,0.07469512195121947
Drug level above therapeutic,8,0.05758208618164146,0.07777777777777774
Drug level below therapeutic,8,0.08602065781792517,0.10312500000000001
Haemorrhoids,8,0.05122146998354647,0.08333333333333329
Idiopathic intracranial hypertension,8,0.08692465887046515,0.10197368421052629
Drug-genetic interaction,8,0.06411485552228859,0.09543010752688168
Synovial cyst,8,0.07232568799838714,0.08223684210526312
Syringe issue,8,0.08347567250109124,0.10080645161290318
Haemorrhagic anaemia,8,0.05254685550723112,0.08904109589041093
Infusion site swelling,8,0.059933296255086796,0.089
Haemorrhage subcutaneous,8,0.10817689248459988,0.11057692307692303
Duodenal ulcer haemorrhage,8,0.06646951641863987,0.11084905660377353
Inguinal hernia,8,0.06480740698407861,0.085
Inhibitory drug interaction,8,0.06831339602823702,0.07120253164556956
Therapy change,8,0.06069158644256874,0.07954545454545452
Fluid intake reduced,8,0.029095718698132284,0.0666666666666666
Muscle atrophy,8,0.07378455238975955,0.09693877551020404
Alcohol withdrawal syndrome,8,0.06107150316262304,0.06473214285714282
Blood chloride decreased,8,0.06481577891210713,0.08630952380952378
Allergy to chemicals,8,0.08241879119992687,0.10250000000000001
Blood cholesterol decreased,8,0.058738721774435114,0.08223684210526312
Allergy to animal,8,0.0979795797527882,0.11053719008264457
Product container issue,8,0.07358309973541703,0.0905172413793103
Malignant melanoma in situ,8,0.07204381596421112,0.08823529411764701
Malabsorption,8,0.04929752058384159,0.0890625
Macular oedema,8,0.05135525910130958,0.08461538461538459
Lymphoedema,8,0.09355964569291887,0.09016393442622947
Blood immunoglobulin G increased,8,0.08491620087962914,0.11170212765957444
Blood sodium abnormal,8,0.03855576159143206,0.06451612903225803
Blood iron abnormal,8,0.07561463499393048,0.0993589743589743
Photosensitivity reaction,8,0.06079246613880557,0.0954142011834319
Oral pain,8,0.06976091371251228,0.08531746031746026
Blood lactate dehydrogenase increased,8,0.06002141814272912,0.0933908045977011
Photophobia,8,0.07575252366099061,0.08867521367521361
Blood phosphorus increased,8,0.04419417382415922,0.0989583333333333
Blood pressure diastolic abnormal,8,0.048827522813747,0.08833333333333332
Blood pressure diastolic increased,8,0.06967552179728648,0.09451219512195118
Blood pressure inadequately controlled,8,0.041948501662430554,0.07753164556962022
Onychomycosis,8,0.06269526400918811,0.0901162790697674
Blood blister,8,0.06510413568311775,0.09451219512195119
Mass,8,0.07056935817797315,0.08762886597938141
Alopecia areata,8,0.07587204935704774,0.08980582524271839
Oesophageal pain,8,0.098058067569092,0.07692307692307689
Melanocytic naevus,8,0.0690755280213519,0.085
Amnestic disorder,8,0.1113232102611901,0.1025
Vitamin D deficiency,8,0.09996427933445597,0.10250000000000001
Medication overuse headache,8,0.10924348635555853,0.11144578313253008
Medical procedure,8,0.03720119045714225,0.08125
Oesophageal stenosis,8,0.05577557841880427,0.09722222222222215
Proctitis,8,0.06623480155644723,0.1102941176470588
Troponin increased,8,0.06675392754325754,0.09659090909090905
Alveolitis,8,0.060801144134547576,0.10365853658536583
Product administered to patient of inappropriate age,8,0.11057598407296142,0.1071428571428571
Blepharitis,8,0.05750546327852954,0.09722222222222218
Altered visual depth perception,8,0.08608550566567108,0.09375
Trismus,8,0.14298152573800305,0.08946078431372546
Vitreous floaters,8,0.08457337229177661,0.08333333333333329
Maternal exposure timing unspecified,8,0.1959289692320021,0.10416666666666663
Trigger finger,8,0.07483617458969977,0.08811475409836063
Trigeminal neuralgia,8,0.060470627899129825,0.09469696969696967
Maternal exposure before pregnancy,8,0.10878565864408424,0.09999999999999995
Blood pressure systolic abnormal,8,0.06892827280530912,0.07936507936507932
Blood thyroid stimulating hormone abnormal,8,0.09352195295828244,0.10714285714285711
Bronchitis chronic,8,0.09588217583248328,0.07380952380952377
Product solubility abnormal,8,0.06260240200856956,0.07954545454545454
Pain in jaw,8,0.07457448540724743,0.10576923076923071
Adenocarcinoma gastric,8,0.039542580117328786,0.10416666666666663
Adenocarcinoma,8,0.07328706268407603,0.086864406779661
Addison's disease,8,0.09788577487738963,0.0928899082568807
Brain fog,8,0.051895386779111534,0.0776699029126213
Brain herniation,8,0.12339123479970864,0.09666666666666664
Palmar-plantar erythrodysaesthesia syndrome,8,0.047225048789121656,0.08723958333333331
Brain stem haemorrhage,8,0.05737953218949868,0.07187500000000001
Wheezing,8,0.0708413299079263,0.09722222222222218
Pancreatic carcinoma metastatic,8,0.06711293026059333,0.10937499999999994
Blood urea increased,8,0.05545169673286775,0.09374999999999994
Peritonitis,8,0.06657494956352311,0.0932203389830508
Breast cancer recurrent,8,0.03935522607280998,0.0714285714285714
Product supply issue,8,0.05524348554257771,0.08720930232558133
Acute left ventricular failure,8,0.06947781776769281,0.09963768115942026
Acute febrile neutrophilic dermatosis,8,0.12717460877530837,0.1139705882352941
Breast pain,8,0.06783219644043785,0.0901515151515151
Breast tenderness,8,0.06020673021385923,0.09292035398230084
Breath odour,8,0.15327563002605882,0.10787671232876711
Breech presentation,8,0.02978233324428862,0.030405405405405376
Adenoma benign,8,0.04872737367223953,0.0789473684210526
Torsade de pointes,8,0.029800926799266457,0.06916666666666664
Local swelling,8,0.06232117273791125,0.10625
Walking aid user,8,0.05692640614851973,0.0869565217391304
Blood uric acid increased,8,0.07848022841121062,0.10937499999999996
Osteomyelitis,8,0.05053858440404397,0.09119496855345907
Osteonecrosis of jaw,8,0.05607391194677232,0.10913461538461533
Pharyngeal swelling,8,0.05044200162854782,0.08388157894736836
Product packaging quantity issue,8,0.05396525626668117,0.08984375
Otitis media,8,0.06255509035886686,0.10416666666666663
Body temperature abnormal,8,0.0611278587065958,0.08079268292682923
Body temperature fluctuation,8,0.09099541270949604,0.0976027397260274
Body tinea,8,0.19563129846287786,0.1222222222222222
Product preparation error,8,0.04609816148597938,0.0714285714285714
Bone cancer,8,0.054538243353653405,0.0914634146341463
Loss of therapeutic response,8,0.058925565098878974,0.08333333333333329
Bone contusion,8,0.05086079188656996,0.08510638297872337
Loss of libido,8,0.1646724878990854,0.09423076923076917
Ovarian cancer,8,0.055556381924663265,0.07397959183673464
Petit mal epilepsy,8,0.10519396707665986,0.0794270833333333
Adjustment disorder,8,0.07825888793616927,0.08539094650205757
Petechiae,8,0.06060205235288738,0.10477941176470583
Bone marrow disorder,8,0.09061382080419857,0.10204081632653057
Bladder dysfunction,8,0.0937755125649,0.1157407407407407
Meningioma,8,0.09516082711662786,0.09558823529411764
Platelet count abnormal,8,0.08788251969983459,0.09469696969696968
Neutrophil count increased,8,0.08625819491779428,0.11458333333333331
Myopathy,8,0.047056244461984024,0.06692913385826765
Antibiotic therapy,8,0.07686181168329365,0.1020833333333333
Anti-thyroid antibody positive,8,0.1757532725953868,0.1178571428571428
Arthroscopy,8,0.05646924393157818,0.08035714285714282
Vaginal discharge,8,0.038798361678674426,0.0795454545454545
Ventricular fibrillation,8,0.08484483870235694,0.08730158730158724
Neurotoxicity,8,0.08433945018283472,0.1
Anterograde amnesia,8,0.052148535007302314,0.07317073170731703
Neutropenic sepsis,8,0.11355237863662093,0.10852713178294568
Anorectal disorder,8,0.0677227935215149,0.09482758620689652
Meniscus injury,8,0.05952190473142759,0.078
Asterixis,8,0.13858680892255873,0.11016949152542369
Myasthenia gravis,8,0.06963746459914329,0.08948863636363633
Musculoskeletal discomfort,8,0.07174768406134897,0.09590517241379308
Muscle strain,8,0.08784907693004133,0.09833333333333331
Atrial tachycardia,8,0.058782228556987386,0.08730158730158726
Atrophic vulvovaginitis,8,0.03560846537586736,0.09615384615384612
Muscle rupture,8,0.025806348769377575,0.04577464788732389
Uterine disorder,8,0.07857935293936032,0.09855769230769226
Auditory disorder,8,0.07866319278852504,0.09183673469387753
Venous thrombosis limb,8,0.08098544298396251,0.11805555555555551
Anticoagulation drug level above therapeutic,8,0.14487576715138548,0.09782608695652173
Arterial thrombosis,8,0.0807378492762747,0.09913793103448272
Nasal discomfort,8,0.05548487567410987,0.0925
Aplasia pure red cell,8,0.08553635632857094,0.11458333333333329
Aplastic anaemia,8,0.1034025723221408,0.1039915966386554
Apnoeic attack,8,0.1118336282655311,0.10174418604651159
Polymyalgia rheumatica,8,0.041605883750765515,0.09821428571428567
Aortic valve replacement,8,0.04419417382415922,0.084375
Aortic valve disease,8,0.061700675238863745,0.08514492753623185
Polyuria,8,0.049906812227461565,0.096311475409836
Vasculitis,8,0.08974661864862599,0.09335443037974679
Neck surgery,8,0.06175147000370962,0.08854166666666663
Aortic dissection,8,0.03892236794509696,0.07954545454545452
Nephropathy,8,0.06166803779948646,0.09328358208955219
Nephrotic syndrome,8,0.0690755280213519,0.115
Application site vesicles,8,0.08776258156585905,0.09374999999999996
Polycythaemia,8,0.10007285975465686,0.12499999999999996
Apraxia,8,0.05073383188147334,0.08580508474576268
Antiphospholipid syndrome,8,0.07096800824111497,0.08732876712328766
Arnold-Chiari malformation,8,0.1358065863651674,0.08573717948717946
Arterial disorder,8,0.07614046908015495,0.09895833333333331
Nasal dryness,8,0.05361864887902871,0.10119047619047615
No therapeutic response,8,0.04441997963600525,0.08552631578947364
Autoimmune haemolytic anaemia,8,0.08027231774481666,0.10049019607843136
Urine odour abnormal,8,0.06452838070012998,0.06839622641509426
Behcet's syndrome,8,0.06673581573195825,0.08405172413793098
Obstructive sleep apnoea syndrome,8,0.06080444005311725,0.07837301587301583
Anal pruritus,8,0.04742021982949096,0.08055555555555549
Benign intracranial hypertension,8,0.049997722251325594,0.07366071428571423
Anal fissure,8,0.04491838651893893,0.07620817843866165
Benign neoplasm of thyroid gland,8,0.11059133622507444,0.10845588235294114
Unresponsive to stimuli,8,0.07538268281450826,0.09085648148148144
Metastases to lung,8,0.05340582870513798,0.09374999999999996
Metastases to central nervous system,8,0.03847126303322637,0.10459183673469384
Bezoar,8,0.07079224925195422,0.0575842696629213
Anaesthetic complication,8,0.09252512698347944,0.10126582278481008
Oculogyric crisis,8,0.07848037684780196,0.05588235294117641
Bile duct stone,8,0.08763993496988562,0.09410112359550558
Type IV hypersensitivity reaction,8,0.10670168398867282,0.09134615384615379
Amyotrophic lateral sclerosis,8,0.05772840577219819,0.10066371681415925
Type 1 diabetes mellitus,8,0.03767229671834829,0.08680555555555552
Binge eating,8,0.04042793603510645,0.06375838926174493
Menstruation irregular,8,0.10891674408857963,0.08600000000000001
Amyloid related imaging abnormality-oedema/effusion,8,0.08476510231066765,0.08653846153846151
Amylase increased,8,0.10236960386451321,0.11674008810572684
Microcytic anaemia,8,0.051548058343772116,0.10887096774193546
Micturition disorder,8,0.04916891718944418,0.08076923076923073
Multiple-drug resistance,8,0.05738553517452212,0.09374999999999996
Obstructive airways disorder,8,0.06807587162560662,0.07730263157894732
Multiple organ dysfunction syndrome,8,0.06885075960855133,0.10373711340206182
Multiple fractures,8,0.05714680564624844,0.09072580645161286
Angiopathy,8,0.08800474193441346,0.09628378378378374
Mucous stools,8,0.06195005757590047,0.11029411764705882
Azotaemia,8,0.08066686343935071,0.0925
Mouth swelling,8,0.07836987636870342,0.09895833333333329
Mouth haemorrhage,8,0.04898979485566356,0.09
Angina unstable,8,0.04796464829218151,0.087037037037037
Aneurysm ruptured,8,0.07529395351872868,0.0992647058823529
Pneumonia haemophilus,8,0.04955156044825574,0.09375
Mood swings,8,0.06197677242805251,0.07733812949640284
Monoplegia,8,0.1322875655532295,0.1125
Pre-eclampsia,8,0.06654253193189788,0.0811170212765957
Bankruptcy,8,0.05127835356808346,0.06988188976377946
Mixed liver injury,8,0.035262341719856774,0.09156976744186042
Anaphylactoid reaction,8,0.07434791689362803,0.07336956521739128
Basedow's disease,8,0.023412171083872686,0.06971153846153841
Mitral valve incompetence,8,0.09905479700979095,0.0973557692307692
Obstruction,8,0.08667932170132685,0.09459459459459456
Tongue ulceration,8,0.07849491820608172,0.09659090909090905
Blood electrolytes decreased,8,0.05702423755238063,0.10416666666666664
Apallic syndrome,8,0.147429904297783,0.10549645390070918
Abscess oral,8,0.10677491868957727,0.0892857142857142
Prostatic specific antigen increased,8,0.037359078147420136,0.08445945945945944
Large intestinal obstruction,8,0.02980439144272428,0.10267857142857138
Joint effusion,8,0.08997991963374397,0.10416666666666663
Abscess neck,8,0.0681850200329168,0.11538461538461535
Laryngeal oedema,8,0.07733980419227864,0.09765625
Thrombophlebitis,8,0.07355252980519346,0.07692307692307687
Abdominal rigidity,8,0.08837738611201434,0.09765624999999996
Thyroid hormones increased,8,0.032346823094172854,0.0859375
Partial seizures,8,0.0703991172358279,0.0976027397260274
Thyroid mass,8,0.09223417401995238,0.10250000000000001
Accidental exposure to product by child,8,0.03305572554427676,0.06536697247706419
Papule,8,0.055097316501933974,0.0875
Parosmia,8,0.07537880677658225,0.0959302325581395
Lacunar infarction,8,0.08417937871268419,0.11309523809523805
Abdominal wall haematoma,8,0.0987485468764178,0.1026785714285714
Abdominal infection,8,0.06640158940746632,0.08680555555555551
Pelvic fracture,8,0.04895615767215664,0.09239130434782605
Accidental underdose,8,0.056623467648141135,0.0847701149425287
Libido increased,8,0.041128717443724476,0.05978260869565215
Yawning,8,0.09968525293028603,0.07758620689655168
Bulimia nervosa,8,0.04556766353603058,0.06686046511627902
Periorbital swelling,8,0.11534553926989705,0.10483870967741932
Thyroid cancer,8,0.0784076700863585,0.08848314606741567
Cardiac murmur,8,0.12592005817891078,0.08546686746987948
Toe amputation,8,0.07821588628740885,0.09027777777777773
Cancer pain,8,0.057975881231910005,0.09415584415584412
Jugular vein thrombosis,8,0.10161475677748064,0.11309523809523807
Wound infection,8,0.0649467197670756,0.10080645161290319
Cardiac ablation,8,0.05661722007562232,0.08928571428571425
Peripheral ischaemia,8,0.08237544710479139,0.08750000000000001
Pelvic pain,8,0.04941484656648561,0.07203389830508469
Peripheral coldness,8,0.05905169916779003,0.07708333333333328
Parasomnia,8,0.07229955164045426,0.072265625
Accommodation disorder,8,0.07229102944804663,0.0833333333333333
Abdominal symptom,8,0.06269526400918811,0.0959302325581395
Ligament rupture,8,0.03876558697530536,0.06410256410256406
Joint range of motion decreased,8,0.06677576308755756,0.0865384615384615
Left ventricular dysfunction,8,0.053164841979020945,0.06249999999999995
Abortion missed,8,0.09187747921390182,0.0881147540983606
Bronchitis viral,8,0.09915131629492784,0.11637931034482756
Wrong technique in drug usage process,8,0.07267865538694022,0.09166666666666662
Leg amputation,8,0.0654611574854112,0.10763888888888887
Ketoacidosis,8,0.08010471305190907,0.10227272727272721
Peripheral arterial occlusive disease,8,0.08596023825918793,0.11206896551724135
Throat cancer,8,0.06881140416107881,0.0818965517241379
Prostatitis,8,0.11914915644099444,0.10483870967741932
Cardiac dysfunction,8,0.05660694041480249,0.087890625
Cardiac operation,8,0.05026887028865383,0.08425414364640879
Wrong product administered,8,0.07547698181737769,0.10284810126582275
Cancer surgery,8,0.03306500356330539,0.08928571428571425
Fluid overload,8,0.08874947038786218,0.09669811320754712
Prostatomegaly,8,0.055400328776744896,0.09375
Myelitis transverse,7,0.08099905283919413,0.12380952380952374
Terminal insomnia,7,0.14475235136523598,0.11550151975683888
Amphetamines positive,7,0.0803984682097625,0.056919642857142856
Staphylococcal bacteraemia,7,0.06513734428142008,0.10924369747899157
Tumour lysis syndrome,7,0.06273323266748673,0.10389610389610389
Priapism,7,0.17610032037724244,0.11802355350742445
Tumour marker increased,7,0.0408248290463863,0.09999999999999999
Electrocardiogram ST segment elevation,7,0.15275252316519466,0.1333333333333333
Amputation,7,0.06573295182769168,0.1055900621118012
Central nervous system lymphoma,7,0.094284907848641,0.10837438423645317
Fear of injection,7,0.06636207427055874,0.1129568106312292
Bladder neoplasm,7,0.057054433073454806,0.09375
Cerebellar ataxia,7,0.04647830600897261,0.09157509157509154
Vitiligo,7,0.07912855401582931,0.1260504201680672
Hypoglycaemic unconsciousness,7,0.07354085589534438,0.1278195488721804
Hypertonic bladder,7,0.04710797501560008,0.07575757575757572
Bladder operation,7,0.06497177379215328,0.10204081632653053
Abscess drainage,7,0.04581387551626996,0.07792207792207792
Plasmacytoma,7,0.1129217549957613,0.13809523809523805
Gluten sensitivity,7,0.08223779591074844,0.0962099125364431
Glossitis,7,0.08114528958269429,0.09912536443148685
Central pain syndrome,7,0.06299407883487121,0.14285714285714282
Menopausal symptoms,7,0.04859295307498624,0.09740259740259735
Hypertensive heart disease,7,0.03903600291794133,0.09714285714285716
Wrong technique in device usage process,7,0.033961780540566214,0.0980392156862745
Meniere's disease,7,0.11681560861630486,0.10837438423645318
Retinal haemorrhage,7,0.11059085872238253,0.12315270935960589
Electrocardiogram T wave inversion,7,0.08091735937126872,0.12142857142857143
Menorrhagia,7,0.0902722915551347,0.09133489461358311
Sputum discoloured,7,0.07682714589814457,0.10158730158730153
Hypnagogic hallucination,7,0.06516628844986677,0.09359605911330048
Calculus urinary,7,0.10986403333259627,0.10119047619047615
Oesophageal carcinoma,7,0.0569535507274178,0.10176125244618395
Cardiac failure chronic,7,0.05501083725395756,0.11776061776061773
Febrile bone marrow aplasia,7,0.07168552228511006,0.09456740442655931
Hypervolaemia,7,0.0820088752169209,0.12380952380952379
Embolism arterial,7,0.058219844250481004,0.10119047619047615
Meningitis viral,7,0.09545044354015156,0.10204081632653059
Hypertransaminasaemia,7,0.03762623874422872,0.12018140589569157
Myelopathy,7,0.12303720586490464,0.12698412698412695
Pulmonary alveolar haemorrhage,7,0.06388765649999402,0.08571428571428567
Mast cell activation syndrome,7,0.049244736690439946,0.07936507936507932
Retinal tear,7,0.038558121835172834,0.07792207792207792
On and off phenomenon,7,0.08032973833537693,0.13469387755102039
Hypovolaemia,7,0.09425318670820028,0.10582010582010579
Maternal exposure during breast feeding,7,0.1179557957650445,0.11295681063122918
Ischaemic cerebral infarction,7,0.07856742013183864,0.11111111111111108
Maternal drugs affecting foetus,7,0.07990111515097909,0.10389610389610389
Hypoxic-ischaemic encephalopathy,7,0.0951189731211342,0.10476190476190474
Alopecia totalis,7,0.048795003647426664,0.1285714285714286
Mastication disorder,7,0.05619969946210306,0.11224489795918362
Mastectomy,7,0.07600180923533491,0.10439560439560434
Stiff person syndrome,7,0.10760415530049947,0.1152882205513784
Onychoclasis,7,0.06409083233546722,0.10389610389610383
Gingival swelling,7,0.09056833655996432,0.1245421245421245
Product colour issue,7,0.13245323570650436,0.10526315789473682
Ventricular arrhythmia,7,0.10485076627073707,0.10459183673469383
Spinal cord compression,7,0.0919975090242484,0.125
Allodynia,7,0.10362647608603978,0.11331901181525239
Onycholysis,7,0.114953406710222,0.1285714285714286
Rash pustular,7,0.06813955310754165,0.07881773399014773
Contraindicated drug administered,7,0.07661942126044621,0.058928571428571434
Gingival recession,7,0.03286647591384583,0.07453416149068322
Stoma complication,7,0.07273929674533079,0.14285714285714282
Endometrial hyperplasia,7,0.07856742013183864,0.11111111111111106
Onychomadesis,7,0.026997462357801934,0.08163265306122446
Retinal vein occlusion,7,0.0964281800812321,0.09890109890109887
International normalised ratio fluctuation,7,0.1019131854869295,0.11224489795918366
Carotid artery stenosis,7,0.06996232189997398,0.08766233766233762
Antibody test abnormal,7,0.0943335015983692,0.13214285714285715
Tricuspid valve incompetence,7,0.11992871222334159,0.13061224489795914
Hypotonia neonatal,7,0.06661557709990945,0.05539358600583085
Foreign body aspiration,7,0.07316844086241088,0.13186813186813182
Oesophagitis,7,0.07307515747561166,0.11320754716981128
Cardiac hypertrophy,7,0.16201341475583608,0.12797619047619044
Bronchitis bacterial,7,0.07310208850583781,0.10476190476190474
Recalled product administered,7,0.0954028386499964,0.10902255639097742
Aspartate aminotransferase decreased,7,0.06572052946117657,0.10884353741496595
Seizure like phenomena,7,0.06388765649999402,0.08571428571428566
Recalled product,7,0.03753461819032819,0.09890109890109887
Slow speech,7,0.06905386931376331,0.07936507936507933
Plasma cell myeloma recurrent,7,0.07206350455013028,0.11734693877551015
Emotional poverty,7,0.09708494274386414,0.10646900269541772
Biliary dyskinesia,7,0.052985584787065394,0.08163265306122446
Anti-neutrophil cytoplasmic antibody positive vasculitis,7,0.05967640861983025,0.090543259557344
Hypophysitis,7,0.06986381310057718,0.12142857142857143
Coronavirus test positive,7,0.04647143204516822,0.12244897959183668
Carpal tunnel decompression,7,0.07355790564715971,0.09422492401215801
Retinal pigmentation,7,0.07415171027436636,0.10679611650485432
Product administered at inappropriate site,7,0.057086074202176554,0.10084033613445377
Hypopnoea,7,0.07583911764869455,0.09912536443148685
Coronary artery stenosis,7,0.07698003589195011,0.13333333333333328
Intervertebral disc operation,7,0.09131403318457945,0.11038961038961034
Reading disorder,7,0.06794212365795296,0.12244897959183668
Cachexia,7,0.0754132238788595,0.12355212355212353
Fixed eruption,7,0.07874259854358903,0.13690476190476186
Diabetes insipidus,7,0.06653000009565156,0.0849420849420849
Coronary arterial stent insertion,7,0.06205071798913362,0.11083743842364528
Pituitary tumour benign,7,0.16824484459860048,0.13133640552995388
Vitreous haemorrhage,7,0.06568766097726975,0.12653061224489792
Hypothalamo-pituitary disorder,7,0.09973509887241278,0.11428571428571423
Abscess jaw,7,0.07999255917777305,0.09285714285714286
Electric shock sensation,7,0.10719105152672917,0.09815354713313892
Groin abscess,7,0.04111711414037298,0.08241758241758237
Amyloidosis,7,0.09744215956336552,0.10714285714285712
Sleep-related eating disorder,7,0.08186858159702068,0.08970099667774083
Urine abnormality,7,0.09350165519288696,0.10714285714285714
Haemodynamic instability,7,0.054087583224960926,0.06732348111658455
B-lymphocyte count decreased,7,0.06542026519353858,0.10389610389610383
Dental implantation,7,0.06640849868269519,0.0875576036866359
Haemorrhage urinary tract,7,0.05047758998009656,0.0738916256157635
Spinal pain,7,0.06395491633787745,0.11380145278450358
Non-cardiac chest pain,7,0.061532737829056175,0.1016483516483516
Second primary malignancy,7,0.045454545454545435,0.1363636363636363
Renal cell carcinoma,7,0.04712659335410012,0.08994708994708989
Urinary tract infection bacterial,7,0.06968538385384797,0.1290322580645161
Demyelination,7,0.048716771650407754,0.11320754716981127
Catheter site haemorrhage,7,0.13491998830771698,0.12030075187969921
Dementia with Lewy bodies,7,0.11429100516853398,0.12190476190476188
Motion sickness,7,0.05522662693581418,0.08441558441558437
"Delusional disorder, unspecified type",7,0.07101400860386224,0.11309523809523807
Folate deficiency,7,0.09312018998305843,0.119047619047619
Hodgkin's disease,7,0.06560306640131261,0.10204081632653059
Hepatomegaly,7,0.07295520489826951,0.0985221674876847
