index_pt,pt
1166,Drug screen positive
1167,Drug tolerance decreased
1168,Drug use disorder
1169,Drug withdrawal convulsions
1170,Drug withdrawal headache
1171,Drug withdrawal syndrome neonatal
1172,Dry eye
1173,Dry skin
1174,Dry throat
1175,Duodenal perforation
1176,Duodenal stenosis
1177,Duodenal ulcer
1178,Duodenal ulcer haemorrhage
1179,Duplicate therapy error
1180,Dupuytren's contracture
1181,Dural tear
1182,Dysarthria
1183,Dyschezia
1184,Dysentery
1185,Dysfunctional uterine bleeding
1186,Dysgeusia
1187,Dysgraphia
1188,Dyshidrotic eczema
1189,Dyskinesia
1190,Dyskinesia neonatal
1191,Dysmenorrhoea
1192,Dysmorphism
1193,Dyspareunia
1194,Dyspepsia
1195,Dysphagia
1196,Dysphemia
1197,Dysphonia
1198,Dysphoria
1199,Dysplastic naevus
1200,Dyspnoea
1201,Dyspnoea at rest
1202,Dysstasia
1203,Dysuria
1204,Ear congestion
1205,Ear discomfort
1206,Ear disorder
1207,Ear haemorrhage
1208,Ear infection
1209,Ear infection bacterial
1210,Ear inflammation
1211,Ear injury
1212,Ear pain
1213,Ear pruritus
1214,Ear swelling
1215,"Ear, nose and throat infection"
1216,Early satiety
1217,Eastern Cooperative Oncology Group performance status worsened
1218,Eating disorder symptom
1219,Ebstein's anomaly
1220,Ecchymosis
1221,Eclampsia
1222,Economic problem
1223,Ectopic pregnancy
1224,Ectopic pregnancy with contraceptive device
1225,Ectropion
1226,Eczema
1227,Eczema eyelids
1228,Effusion
1229,Ehlers-Danlos syndrome
1230,Ejaculation delayed
1231,Elbow operation
1232,Electric shock
1233,Electric shock sensation
1234,Electrocardiogram PR prolongation
1235,Electrocardiogram QT interval
1236,Electrocardiogram QT prolonged
1237,Electrocardiogram QT shortened
1238,Electrocardiogram ST-T segment abnormal
1239,Electrocardiogram T wave abnormal
1240,Electrocardiogram change
1241,Electrocardiogram repolarisation abnormality
1242,Electroconvulsive therapy
1243,Electrolyte depletion
1244,Electrolyte imbalance
1245,Embedded device
1246,Embolism
1247,Emergency care
1248,Emotional disorder
1249,Emotional distress
1250,Emotional poverty
1251,Emphysema
1252,Empyema
1253,Encephalitis
1254,Encephalitis viral
1255,Encephalomalacia
1256,Encephalopathy
1257,End stage renal disease
1258,Endometrial ablation
1259,Endometrial adenocarcinoma
1260,Endometrial cancer
1261,Endometrial cancer stage I
1262,Endometrial disorder
1263,Endometrial thickening
1264,Endophthalmitis
1265,Endoscopy
1266,Endotracheal intubation
1267,Endotracheal intubation complication
1268,Endovenous ablation
1269,Energy increased
1270,Enlarged uvula
1271,Enteritis infectious
1272,Enterocele
1273,Enterococcal bacteraemia
1274,Enterococcal sepsis
1275,Enterocolitis haemorrhagic
1276,Enterocolitis viral
1277,Enterostomy
1278,Enterovirus infection
1279,Enterovirus test positive
1280,Enthesophyte
1281,Environmental exposure
1282,Enzyme abnormality
1283,Eosinophil count decreased
1284,Eosinophil percentage increased
1285,Eosinophilic colitis
1286,Eosinophilic myocarditis
1287,Eosinophilic oesophagitis
1288,Eosinophilic pneumonia chronic
1289,Ependymoma
1290,Ephelides
1291,Epicondylitis
1292,Epididymal cyst
1293,Epidural injection
1294,Epigastric discomfort
1295,Epiglottitis
1296,Epilepsy
1297,Epileptic aura
1298,Epispadias
1299,Epistaxis
1300,Epstein-Barr viraemia
1301,Erectile dysfunction
1302,Erection increased
1303,Erosive oesophagitis
1304,Eructation
1305,Erysipelas
1306,Erythema
1307,Erythema multiforme
1308,Erythema nodosum
1309,Erythema of eyelid
1310,Erythromelalgia
1311,Erythropenia
1312,Escherichia bacteraemia
1313,Escherichia infection
1314,Escherichia pyelonephritis
1315,Escherichia test positive
1316,Essential thrombocythaemia
1317,Euglycaemic diabetic ketoacidosis
1318,Euthanasia
1319,Excessive eye blinking
1320,Excessive granulation tissue
1321,Excessive masturbation
1322,Executive dysfunction
1323,Exercise lack of
1324,Exercise tolerance decreased
1325,Exophthalmos
1326,Exostosis
1327,Expanded disability status scale score increased
1328,Expired device used
1329,Exposure during breast feeding
1330,Exposure during pregnancy
1331,Exposure to SARS-CoV-2
1332,Exposure to fungus
1333,Exposure to toxic agent
1334,Exposure via body fluid
1335,Exposure via breast milk
1336,Exposure via father
1337,Exposure via ingestion
1338,Exposure via inhalation
1339,Extradural abscess
1340,Extradural neoplasm
1341,Extranodal marginal zone B-cell lymphoma (MALT type)
1342,Extraocular muscle paresis
1343,Extrasystoles
1344,Eye abscess
1345,Eye allergy
1346,Eye burns
1347,Eye colour change
1348,Eye complication associated with device
1349,Eye discharge
1350,Eye disorder
1351,Eye haemorrhage
1352,Eye infection
1353,Eye inflammation
1354,Eye injury
1355,Eye irritation
1356,Eye movement disorder
1357,Eye pain
1358,Eye pruritus
1359,Eye swelling
1360,Eye symptom
1361,Eye ulcer
1362,Eyelid boil
1363,Eyelid cyst
1364,Eyelid disorder
1365,Eyelid irritation
1366,Eyelid margin crusting
1367,Eyelid operation
1368,Eyelid pain
1369,Eyelid ptosis
1370,Eyelid rash
1371,Eyelid skin dryness
1372,Eyelids pruritus
1373,Face injury
1374,Facial asymmetry
1375,Facial bones fracture
1376,Facial nerve disorder
1377,Facial neuralgia
1378,Facial operation
1379,Facial pain
1380,Facial paresis
1381,Facial spasm
1382,Factitious disorder
1383,Factor VIII inhibition
1384,Faecal calprotectin increased
1385,Faecal vomiting
1386,Faecaloma
1387,Faeces discoloured
1388,Faeces pale
1389,Faeces soft
1390,Failure to thrive
1391,Fall
1392,Fallopian tube cyst
1393,Fallopian tube disorder
1394,Fallopian tube operation
1395,Fallot's tetralogy
1396,False positive investigation result
1397,Family stress
1398,Fanconi syndrome acquired
1399,Fasciitis
1400,Fat necrosis
1401,Fatigue
1402,Fear of disease
1403,Fear of falling
1404,Fear of injection
1405,Febrile neutropenia
1406,Feeding disorder of infancy or early childhood
1407,Feeling abnormal
1408,Feeling cold
1409,Feeling drunk
1410,Feeling jittery
1411,Feeling of body temperature change
1412,Feelings of worthlessness
1413,Female genital operation
1414,Female genital tract fistula
1415,Female orgasmic disorder
1416,Female sexual dysfunction
1417,Femoroacetabular impingement
1418,Femur-fibula-ulna complex
1419,Fibroma
1420,Fibromuscular dysplasia
1421,Fibromyalgia
1422,Fibrosis
1423,Fibula fracture
1424,Fine motor skill dysfunction
1425,Finger amputation
1426,Finger deformity
1427,Fistula of small intestine
1428,Flank pain
1429,Flashback
1430,Flat affect
1431,Flatulence
1432,Fluid overload
1433,Fluid replacement
1434,Fluid retention
1435,Flushing
1436,Foaming at mouth
1437,Focal dyscognitive seizures
1438,Focal nodular hyperplasia
1439,Foetal distress syndrome
1440,Foetal exposure during pregnancy
1441,Foetal exposure timing unspecified
1442,Foetal heart rate disorder
1443,Foetal hypokinesia
1444,Folliculitis
1445,Food aversion
1446,Food intolerance
1447,Food poisoning
1448,Food refusal
1449,Foot amputation
1450,Foot deformity
1451,Foot fracture
1452,Forced expiratory volume decreased
1453,Forearm fracture
1454,Foreign body
1455,Foreign body aspiration
1456,Foreign body in eye
1457,Foreign body in reproductive tract
1458,Foreign body sensation in eyes
1459,Fournier's gangrene
1460,Fracture
1461,Fracture delayed union
1462,Fracture pain
1463,Fractured sacrum
1464,Frequent bowel movements
1465,Frontal lobe epilepsy
1466,Frustration
1467,Frustration tolerance decreased
1468,Full blood count abnormal
1469,Full blood count decreased
1470,Full blood count increased
1471,Fumbling
1472,Fungal foot infection
1473,Fungal oesophagitis
1474,Fungal test positive
1475,Furuncle
1476,Gait disturbance
1477,Gait inability
1478,Gallbladder enlargement
1479,Gallbladder obstruction
1480,Gallbladder operation
1481,Gallbladder pain
1482,Gallbladder polyp
1483,Gambling
1484,Gangrene
1485,Gastric banding
1486,Gastric cancer stage III
1487,Gastric cancer stage IV
1488,Gastric disorder
1489,Gastric fistula
1490,Gastric haemorrhage
1491,Gastric infection
1492,Gastric mucosa erythema
1493,Gastric neoplasm
1494,Gastric operation
1495,Gastric perforation
1496,Gastric polyps
1497,Gastric ulcer
1498,Gastric ulcer perforation
1499,Gastritis bacterial
1500,Gastritis erosive
1501,Gastritis haemorrhagic
1502,Gastritis viral
1503,Gastroduodenal ulcer
1504,Gastroenteritis bacterial
1505,Gastroenteritis salmonella
1506,Gastroenteritis staphylococcal
1507,Gastroenteritis viral
1508,Gastrointestinal anastomotic leak
1509,Gastrointestinal arteriovenous malformation
1510,Gastrointestinal bacterial infection
1511,Gastrointestinal disorder
1512,Gastrointestinal erosion
1513,Gastrointestinal fistula
1514,Gastrointestinal fungal infection
1515,Gastrointestinal haemorrhage
1516,Gastrointestinal inflammation
1517,Gastrointestinal injury
1518,Gastrointestinal lymphoma
1519,Gastrointestinal malformation
1520,Gastrointestinal obstruction
1521,Gastrointestinal oedema
1522,Gastrointestinal pain
1523,Gastrointestinal perforation
1524,Gastrointestinal polyp
1525,Gastrointestinal polyp haemorrhage
1526,Gastrointestinal scarring
1527,Gastrointestinal sounds abnormal
1528,Gastrointestinal stoma complication
1529,Gastrointestinal stoma output decreased
1530,Gastrointestinal stoma output increased
1531,Gastrointestinal stromal tumour
1532,Gastrointestinal surgery
1533,Gastrointestinal toxicity
1534,Gastrointestinal tract irritation
1535,Gastrointestinal ulcer
1536,Gastrointestinal ulcer haemorrhage
1537,Gastrointestinal viral infection
1538,Gastroschisis
1539,Gastrostomy
1540,Gender dysphoria
1541,General physical condition abnormal
1542,General physical health deterioration
1543,Generalised anxiety disorder
1544,Generalised tonic-clonic seizure
1545,Genital abscess
1546,Genital burning sensation
1547,Genital discomfort
1548,Genital erythema
1549,Genital haemorrhage
1550,Genital herpes
1551,Genital hypoaesthesia
1552,Genital paraesthesia
1553,Genital rash
1554,Genito-pelvic pain/penetration disorder
1555,Genitourinary operation
1556,Genitourinary tract infection
1557,Gestational diabetes
1558,Gestational trophoblastic tumour
1559,Gingival abscess
1560,Gingival bleeding
1561,Gingival blister
1562,Gingival cyst
1563,Gingival discomfort
1564,Gingival disorder
1565,Gingival erosion
1566,Gingival oedema
1567,Gingival operation
1568,Gingival pain
1569,Gingival recession
1570,Gingival swelling
1571,Gingival ulceration
1572,Glassy eyes
1573,Glaucomatous optic disc atrophy
1574,Glioblastoma
1575,Glioblastoma multiforme
1576,Glioma
1577,Glomerular filtration rate abnormal
1578,Glomerular filtration rate increased
1579,Glomerulonephritis membranoproliferative
1580,Glomerulonephritis minimal lesion
1581,Glomerulonephritis rapidly progressive
1582,Glomerulonephropathy
1583,Glossodynia
1584,Glucose tolerance impaired
1585,Glucose urine present
1586,Gluten sensitivity
1587,Glycosylated haemoglobin abnormal
1588,Glycosylated haemoglobin increased
1589,Gout
1590,Gouty tophus
1591,Graft versus host disease in lung
1592,Graft versus host disease in skin
1593,Granulocyte count increased
1594,Granulocytopenia
1595,Granuloma annulare
1596,Granulomatous liver disease
1597,Graves' disease
1598,Gravitational oedema
1599,Grief reaction
1600,Grimacing
1601,Grip strength decreased
1602,Groin abscess
1603,Groin infection
1604,Groin pain
1605,Growth retardation
1606,Grunting
1607,Gun shot wound
1608,Guttate psoriasis
1609,Gynaecomastia
1610,HELLP syndrome
1611,HIV infection
1612,HIV test positive
1613,Haemangioma
1614,Haemangioma congenital
1615,Haemangioma of liver
1616,Haemarthrosis
1617,Haematemesis
1618,Haematocrit abnormal
1619,Haematocrit decreased
1620,Haematocrit increased
1621,Haematological infection
1622,Haematoma muscle
1623,Haematuria
1624,Haemochromatosis
1625,Haemodialysis
1626,Haemodynamic instability
1627,Haemoglobin abnormal
1628,Haemoglobin decreased
1629,Haemoglobin increased
1630,Haemolytic uraemic syndrome
1631,Haemoperitoneum
1632,Haemophagocytic lymphohistiocytosis
1633,Haemophilus infection
1634,Haemoptysis
1635,Haemorrhage in pregnancy
1636,Haemorrhage urinary tract
1637,Haemorrhagic anaemia
1638,Haemorrhagic arteriovenous malformation
1639,Haemorrhagic disorder
1640,Haemorrhagic erosive gastritis
1641,Haemorrhagic ovarian cyst
1642,Haemorrhoidal haemorrhage
1643,Haemorrhoids
1644,Haemorrhoids thrombosed
1645,Haemothorax
1646,Hair disorder
1647,Hair injury
1648,Hair texture abnormal
1649,Hairy cell leukaemia
1650,Hallucination
1651,"Hallucination, auditory"
1652,"Hallucination, olfactory"
1653,"Hallucination, tactile"
1654,"Hallucination, visual"
1655,"Hallucinations, mixed"
1656,Halo vision
1657,Hand fracture
1658,Hand repair operation
1659,Hanging
1660,Hangover
1661,Head discomfort
1662,Head injury
1663,Headache
1664,Hearing impaired
1665,Heart disease congenital
1666,Heart injury
1667,Heart rate
1668,Heart rate abnormal
1669,Heart rate increased
1670,Heart rate irregular
1671,Heart valve replacement
1672,Heat exhaustion
1673,Heat illness
1674,Heavy menstrual bleeding
1675,Helicobacter gastritis
1676,Helicobacter infection
1677,Helplessness
1678,Hemianaesthesia
1679,Hemihypoaesthesia
1680,Hemiparesis
1681,Hemiplegia
1682,Hemivertebra
1683,Heparin-induced thrombocytopenia
1684,Hepatic adenoma
1685,Hepatic cancer
1686,Hepatic cyst
1687,Hepatic enzyme decreased
1688,Hepatic enzyme increased
1689,Hepatic haematoma
1690,Hepatic lesion
1691,Hepatic mass
1692,Hepatic neoplasm
1693,Hepatic pain
1694,Hepatic vascular thrombosis
1695,Hepatic vein thrombosis
1696,Hepatitis A
1697,Hepatitis B DNA increased
1698,Hepatitis B core antibody positive
1699,Hepatitis C
1700,Hepatitis D
1701,Hepatitis E
1702,Hepatitis acute
1703,Hepatitis toxic
1704,Hepatitis viral
1705,Hepatomegaly
1706,Hepatotoxicity
1707,Herbal interaction
1708,Hereditary angioedema
1709,Hernia pain
1710,Hernia repair
1711,Herpes ophthalmic
1712,Herpes simplex encephalitis
1713,Herpes virus infection
1714,Herpes zoster
1715,Hiatus hernia
1716,Hidradenitis
1717,High density lipoprotein decreased
1718,High density lipoprotein increased
1719,Hip fracture
1720,Hip surgery
1721,Hirsutism
1722,Histamine intolerance
1723,Histoplasmosis
1724,Hodgkin's disease
1725,Hordeolum
1726,Hormone receptor positive breast cancer
1727,Hospice care
1728,Hospitalisation
1729,Hostility
1730,Hot flush
1731,Huerthle cell carcinoma
1732,Human chorionic gonadotropin increased
1733,Human herpesvirus 6 infection
1734,Human papilloma virus test positive
1735,Humerus fracture
1736,Hunger
1737,Hydrocele
1738,Hydrocephalus
1739,Hydronephrosis
1740,Hydrops foetalis
1741,Hydrosalpinx
1742,Hyperacusis
1743,Hyperaesthesia teeth
1744,Hyperaldosteronism
1745,Hyperammonaemia
1746,Hyperbilirubinaemia
1747,Hyperbilirubinaemia neonatal
1748,Hypercalcaemia
1749,Hypercalciuria
1750,Hypercapnia
1751,Hypercapnic coma
1752,Hyperchlorhydria
1753,Hyperemesis gravidarum
1754,Hypergammaglobulinaemia benign monoclonal
1755,Hyperglycaemia
1756,Hyperkalaemia
1757,Hyperkeratosis
1758,Hypermetabolism
1759,Hyperparathyroidism
1760,Hyperparathyroidism secondary
1761,Hyperphagia
1762,Hyperpyrexia
1763,Hyperreflexia
1764,Hyperresponsive to stimuli
1765,Hypersensitivity
1766,Hypersensitivity pneumonitis
1767,Hypersexuality
1768,Hypersomnia
1769,Hypertensive cardiomegaly
1770,Hypertensive emergency
1771,Hypertensive encephalopathy
1772,Hypertensive urgency
1773,Hyperthyroidism
1774,Hypertonia
1775,Hypertransaminasaemia
1776,Hypertrichosis
1777,Hypertriglyceridaemia
1778,Hypertrophic cardiomyopathy
1779,Hyperuricaemia
1780,Hyperventilation
1781,Hypervigilance
1782,Hypervitaminosis
1783,Hypervolaemia
1784,Hypoacusis
1785,Hypoaesthesia
1786,Hypoaesthesia eye
1787,Hypoaesthesia oral
1788,Hypoglycaemia
1789,Hypoglycaemia neonatal
1790,Hypoglycaemic encephalopathy
1791,Hypogonadism
1792,Hypohidrosis
1793,Hypokalaemia
1794,Hypokinesia
1795,Hypomagnesaemia
1796,Hypomania
1797,Hypomenorrhoea
1798,Hyponatraemic encephalopathy
1799,Hypoparathyroidism
1800,Hypophosphataemia
1801,Hypopnoea
1802,Hyporesponsive to stimuli
1803,Hypospadias
1804,Hypotension
1805,Hypothyroidism
1806,Hypotonia
1807,Hypotonic urinary bladder
1808,Hypovitaminosis
1809,Hypovolaemia
1810,Hypoxia
1811,Idiopathic pulmonary fibrosis
1812,Ileal stenosis
1813,Ileostomy
1814,Ill-defined disorder
1815,Immune effector cell-associated neurotoxicity syndrome
1816,Immune thrombocytopenic purpura
1817,Immune-mediated adrenal insufficiency
1818,Immune-mediated dermatitis
1819,Immune-mediated enterocolitis
1820,Immune-mediated hepatitis
1821,Immune-mediated hypothyroidism
1822,Immune-mediated lung disease
1823,Immune-mediated pneumonitis
1824,Immunisation reaction
1825,Immunodeficiency common variable
1826,Immunoglobulins decreased
1827,Immunosuppressant drug level decreased
1828,Immunosuppressant drug level increased
1829,Immunosuppression
1830,Impaired driving ability
1831,Impaired healing
1832,Impaired self-care
1833,Impaired work ability
1834,Impatience
1835,Impetigo
1836,Implant site bruising
1837,Implant site cellulitis
1838,Implant site erosion
1839,Implant site erythema
1840,Implant site haemorrhage
1841,Implant site infection
1842,Implant site pain
1843,Implant site pruritus
1844,Implantable cardiac monitor insertion
1845,Implantable defibrillator insertion
1846,Implantation complication
1847,Imprisonment
1848,Impulse-control disorder
1849,Inadequate analgesia
1850,Inadequate diet
1851,Inappropriate prescribing
1852,Inappropriate schedule of drug administration
1853,Inappropriate schedule of product discontinuation
1854,Incarcerated hernia
1855,Incision site haemorrhage
1856,Incision site infection
1857,Incision site pain
1858,Incisional hernia
1859,Incomplete spinal fusion
1860,Incontinence
1861,Incorrect disposal of product
1862,Incorrect dosage administered
1863,Incorrect dose administered
1864,Incorrect dose administered by device
1865,Incorrect dose administered by product
1866,Incorrect drug administration rate
1867,Incorrect drug dosage form administered
1868,Incorrect product formulation administered
1869,Incorrect route of drug administration
1870,Increased appetite
1871,Increased tendency to bruise
1872,Increased upper airway secretion
1873,Indifference
1874,Induration
1875,Infantile apnoea
1876,Infantile haemangioma
1877,Infarction
1878,Infected cyst
1879,Infected dermal cyst
1880,Infection
1881,Infection susceptibility increased
1882,Infective exacerbation of chronic obstructive airways disease
1883,Infective myositis
1884,Infective pulmonary exacerbation of cystic fibrosis
1885,Infertility male
1886,Inflammation
1887,Inflammatory bowel disease
1888,Inflammatory marker increased
1889,Influenza
1890,Influenza like illness
1891,Infrequent bowel movements
1892,Infusion related hypersensitivity reaction
1893,Infusion related reaction
1894,Infusion site abscess
1895,Infusion site bruising
1896,Infusion site cellulitis
1897,Infusion site discolouration
1898,Infusion site discomfort
1899,Infusion site erythema
1900,Infusion site irritation
1901,Infusion site mass
1902,Infusion site oedema
1903,Infusion site pain
1904,Infusion site rash
1905,Infusion site reaction
1906,Infusion site scar
1907,Infusion site swelling
1908,Infusion site urticaria
1909,Inhalation therapy
1910,Inhibitory drug interaction
1911,Initial insomnia
1912,Injected limb mobility decreased
1913,Injection related reaction
1914,Injection site abscess
1915,Injection site atrophy
1916,Injection site bruising
1917,Injection site cellulitis
1918,Injection site coldness
1919,Injection site cyst
1920,Injection site discolouration
1921,Injection site discomfort
1922,Injection site dryness
1923,Injection site erythema
1924,Injection site extravasation
1925,Injection site haematoma
1926,Injection site hyperaesthesia
1927,Injection site hypersensitivity
1928,Injection site indentation
1929,Injection site induration
1930,Injection site inflammation
1931,Injection site injury
1932,Injection site irritation
1933,Injection site movement impairment
1934,Injection site necrosis
1935,Injection site nodule
1936,Injection site pain
1937,Injection site papule
1938,Injection site pruritus
1939,Injection site rash
1940,Injection site reaction
1941,Injection site ulcer
1942,Injection site urticaria
1943,Injection site vesicles
1944,Injury
1945,Injury associated with device
1946,Inner ear disorder
1947,Insomnia
1948,Instillation site erythema
1949,Instillation site lacrimation
1950,Instillation site pain
1951,Insulin resistance
1952,Insulin-like growth factor increased
1953,Insurance issue
1954,Intellectual disability
1955,Intensive care
1956,Intensive care unit acquired weakness
1957,Intentional dose omission
1958,Intentional medical device removal by patient
1959,Intentional self-injury
1960,Intentional underdose
1961,Intercepted drug dispensing error
1962,Intercepted medication error
1963,Intercepted product administration error
1964,Intercepted product dispensing error
1965,Intercepted product selection error
1966,Intercepted product storage error
1967,Intermenstrual bleeding
1968,Intermittent claudication
1969,Internal haemorrhage
1970,Internal hernia
1971,Internal injury
1972,International normalised ratio increased
1973,Interstitial lung disease
1974,Intervertebral disc disorder
1975,Intervertebral disc injury
1976,Intervertebral disc operation
1977,Intervertebral disc protrusion
1978,Intestinal calcification
1979,Intestinal cyst
1980,Intestinal haemorrhage
1981,Intestinal infarction
1982,Intestinal ischaemia
1983,Intestinal mass
1984,Intestinal metastasis
1985,Intestinal mucosal tear
1986,Intestinal polyp
1987,Intestinal prolapse
1988,Intestinal ulcer
1989,Intra-abdominal fluid collection
1990,Intra-abdominal haemorrhage
1991,Intracardiac thrombus
1992,Intracranial aneurysm
1993,Intracranial mass
1994,Intracranial meningioma malignant
1995,Intraductal proliferative breast lesion
1996,Intraocular pressure increased
1997,Intraocular pressure test abnormal
1998,Intraventricular haemorrhage
1999,Intrusive thoughts
2000,Invasive breast carcinoma
2001,Invasive ductal breast carcinoma
2002,Invasive lobular breast carcinoma
2003,Investigation
2004,Iodine allergy
2005,Iritis
2006,Iron overload
2007,Irregular breathing
2008,Irritability
2009,Ischaemic cerebral infarction
2010,Ischaemic hepatitis
2011,JC polyomavirus test positive
2012,Jarisch-Herxheimer reaction
2013,Jaundice cholestatic
2014,Jaundice neonatal
2015,Jaw disorder
2016,Jaw fracture
2017,Jaw operation
2018,Jejunostomy
2019,Job dissatisfaction
2020,Joint arthroplasty
2021,Joint contracture
2022,Joint crepitation
2023,Joint dislocation
2024,Joint effusion
2025,Joint hyperextension
2026,Joint instability
2027,Joint lock
2028,Joint noise
2029,Joint range of motion decreased
2030,Joint surgery
2031,Joint swelling
2032,Juvenile melanoma benign
2033,Juvenile myoclonic epilepsy
2034,Keratosis follicular
2035,Keratosis pilaris
2036,Ketoacidosis
2037,Ketonuria
2038,Ketosis
2039,Kidney fibrosis
2040,Kidney infection
2041,Kidney transplant rejection
2042,Klebsiella bacteraemia
2043,Klebsiella infection
2044,Klebsiella sepsis
2045,Knee arthroplasty
2046,Knee operation
2047,Kyphoscoliosis
2048,Kyphosis
2049,Labelled drug-disease interaction issue
2050,Labelled drug-disease interaction medication error
2051,Labelled drug-drug interaction medication error
2052,Labile blood pressure
2053,Laboratory test interference
2054,Labyrinthitis
2055,Laceration
2056,Lack of injection site rotation
2057,Lack of spontaneous speech
2058,Lacrimal disorder
2059,Lacrimal structure injury
2060,Lactation disorder
2061,Lactose intolerance
2062,Lacunar stroke
2063,Langerhans' cell histiocytosis
2064,Laparoscopic surgery
2065,Laparoscopy
2066,Large for dates baby
2067,Large intestinal haemorrhage
2068,Large intestinal stenosis
2069,Large intestine infection
2070,Large intestine perforation
2071,Laryngeal disorder
2072,Laryngeal oedema
2073,Laryngitis
2074,Latent tuberculosis
2075,Lateral medullary syndrome
2076,Laziness
2077,Learning disability
2078,Left ventricular dysfunction
2079,Left ventricular failure
2080,Left ventricular hypertrophy
2081,Leg amputation
2082,Legal problem
2083,Leiomyoma
2084,Leiomyosarcoma
2085,Lens disorder
2086,Lentigo
2087,Lentigo maligna
2088,Lepromatous leprosy
2089,Lethargy
2090,Leukocytosis
2091,Leukoencephalopathy
2092,Leukoplakia oral
2093,Libido disorder
2094,Lichen sclerosus
2095,Ligament injury
2096,Ligament operation
2097,Light chain analysis abnormal
2098,Light chain analysis increased
2099,Limb crushing injury
2100,Limb discomfort
2101,Limb injury
2102,Limb mass
2103,Limb reconstructive surgery
2104,Limb reduction defect
2105,Linear IgA disease
2106,Lip blister
2107,Lip dry
2108,Lip erosion
2109,Lip exfoliation
2110,Lip injury
2111,Lip pain
2112,Lip pruritus
2113,Lip squamous cell carcinoma
2114,Lip swelling
2115,Lip ulceration
2116,Lipase increased
2117,Lipoedema
2118,Lipoprotein (a) increased
2119,Liquid product physical issue
2120,Listeriosis
2121,Listless
2122,Lithiasis
2123,Livedo reticularis
2124,Liver function test increased
2125,Liver operation
2126,Liver scan abnormal
2127,Liver transplant
2128,Liver transplant rejection
2129,Lobular breast carcinoma in situ
2130,Local swelling
2131,Localised infection
2132,Localised oedema
2133,Logorrhoea
2134,Long QT syndrome congenital
2135,Loose tooth
2136,Loss of bladder sensation
2137,Loss of control of legs
2138,Loss of employment
2139,Loss of personal independence in daily activities
2140,Low birth weight baby
2141,Low density lipoprotein abnormal
2142,Lower extremity mass
2143,Lower gastrointestinal haemorrhage
2144,Lower limb fracture
2145,Lower respiratory tract congestion
2146,Lower respiratory tract infection
2147,Lower respiratory tract infection bacterial
2148,Lower respiratory tract infection fungal
2149,Lower respiratory tract infection viral
2150,Lumbar radiculopathy
2151,Lumbar spinal stenosis
2152,Lung adenocarcinoma
2153,Lung adenocarcinoma stage IV
2154,Lung carcinoma cell type unspecified recurrent
2155,Lung carcinoma cell type unspecified stage I
2156,Lung carcinoma cell type unspecified stage III
2157,Lung disorder
2158,Lung infection
2159,Lung neoplasm
2160,Lung opacity
2161,Lung operation
2162,Lung squamous cell carcinoma stage IV
2163,Lung transplant
2164,Lung transplant rejection
2165,Lupus nephritis
2166,Lupus-like syndrome
2167,Lymph gland infection
2168,Lymph node calcification
2169,Lymph node pain
2170,Lymph node tuberculosis
2171,Lymphadenectomy
2172,Lymphocyte count abnormal
2173,Lymphocyte count decreased
2174,Lymphocyte count increased
2175,Lymphocyte morphology abnormal
2176,Lymphocytic lymphoma
2177,Lymphoedema
2178,Lymphoma
2179,Macrocytosis
2180,Macular fibrosis
2181,Macular hole
2182,Macule
2183,Maculopathy
2184,Madarosis
2185,Magnetic resonance imaging abnormal
2186,Magnetic resonance imaging head abnormal
2187,Malabsorption
2188,Malaise
2189,Male orgasmic disorder
2190,Male sexual dysfunction
2191,Malignant melanoma
2192,Malignant melanoma in situ
2193,Malignant melanoma stage I
2194,Malignant melanoma stage III
2195,Malignant neoplasm of eye
2196,Malignant neoplasm of spinal cord
2197,Malignant neoplasm progression
2198,Malignant palate neoplasm
2199,Malignant pituitary tumour
2200,Malignant pleural effusion
2201,Mallory-Weiss syndrome
2202,Malnutrition
2203,Mantle cell lymphoma
2204,Manufacturing issue
2205,Manufacturing materials issue
2206,Mass
2207,Mass excision
2208,Mastectomy
2209,Mastitis
2210,Maternal drugs affecting foetus
2211,Maternal exposure before pregnancy
2212,Maternal exposure during breast feeding
2213,Maternal exposure during pregnancy
2214,Maternal exposure timing unspecified
2215,Mean cell volume increased
2216,Measles
2217,Medical device battery replacement
2218,Medical device complication
2219,Medical device discomfort
2220,Medical device implantation
2221,Medical device pain
2222,Medical device removal
2223,Medical device site haemorrhage
2224,Medical device site infection
2225,Medical device site injury
2226,Medical procedure
2227,Medication error
2228,Medullary thyroid cancer
2229,Meibomian gland dysfunction
2230,Melaena
2231,Melanoma recurrent
2232,Memory impairment
2233,Meniere's disease
2234,Meningioma
2235,Meningism
2236,Meningitis
2237,Meningitis cryptococcal
2238,Meningitis enteroviral
2239,Meningitis listeria
2240,Meningitis viral
2241,Meniscus injury
2242,Meniscus operation
2243,Menometrorrhagia
2244,Menopausal symptoms
2245,Menopause
2246,Menorrhagia
2247,Menstruation delayed
2248,Menstruation irregular
2249,Mental impairment
2250,Mesenteric haemorrhage
2251,Mesenteric panniculitis
2252,Mesenteric vein thrombosis
2253,Metabolic acidosis
2254,Metabolic alkalosis
2255,Metabolic surgery
2256,Metabolic syndrome
2257,Metamorphopsia
2258,Metapneumovirus infection
2259,Metapneumovirus pneumonia
2260,Metastases to central nervous system
2261,Metastases to lymph nodes
2262,Metastatic malignant melanoma
2263,Metastatic renal cell carcinoma
