pt,unique_drugs,std_column,mean_column
Concomitant disease aggravated,3,0.004851682934366595,0.07002801120448177
Pneumothorax,3,0.015747682800535533,0.04467353951890027
Computerised tomogram abnormal,3,0.05498573992282148,0.12698412698412695
Gastrostomy,3,0.060773712546276365,0.12280701754385959
Gastrointestinal ulcer haemorrhage,3,0.06998185081086372,0.101010101010101
Lipoedema,3,0.12371791482634839,0.21428571428571427
Liquid product physical issue,3,0.09912695235553008,0.12698412698412695
Lacrimation increased,3,0.017865792183063747,0.09551656920077967
Liver function test increased,3,0.033139870681802366,0.07129629629629626
Gastrointestinal stoma complication,3,0.09622504486493766,0.12222222222222216
Confabulation,3,0.09622504486493764,0.07638888888888887
Endometrial adenocarcinoma,3,0.10369516947304253,0.10752688172043005
Congenital diaphragmatic hernia,3,0.03299144395369294,0.04761904761904757
Pneumococcal sepsis,3,0.0,0.125
Hepatic cirrhosis,3,0.05100903568891709,0.12600229095074453
Lipase increased,3,0.07498055444021116,0.0822510822510822
Gastrointestinal polyp haemorrhage,3,0.13746434980705377,0.12698412698412698
Pneumonia bacterial,3,0.04069050954005466,0.08016877637130797
Lipids increased,3,0.0222057795842164,0.05128205128205123
Invasive ductal breast carcinoma,3,0.0514699020802261,0.10240963855421686
Invasive breast carcinoma,3,0.06364688465216446,0.11111111111111106
Hepatic cytolysis,3,0.04805712465462291,0.07253463732681333
Hepatic encephalopathy,3,0.08333333333333334,0.09374999999999996
Pneumonia pseudomonal,3,0.02886751345948128,0.11666666666666665
Congenital anomaly,3,0.021914024815956574,0.032603406326034035
Hepatic enzyme abnormal,3,0.025948326705151722,0.1048689138576779
Endometrial cancer,3,0.01443375672974065,0.08333333333333333
Gastrointestinal sounds abnormal,3,0.07216878364870323,0.10416666666666667
Confusional arousal,3,0.06641414050660634,0.1594202898550724
Gastrointestinal carcinoma,3,0.08326663997864532,0.10666666666666667
Iron deficiency,3,0.049136193122521335,0.09219858156028364
Lyme disease,3,0.04382454735718175,0.10877192982456134
Genital abscess,3,0.07216878364870322,0.16666666666666666
Gastric banding reversal,3,0.06415002990995843,0.25925925925925924
Neck surgery,3,0.07887372702500382,0.09722222222222221
Gastric cancer,3,0.06658483269411722,0.07196969696969695
Genital anaesthesia,3,0.1,0.125
Electrocardiogram T wave inversion,3,0.0,0.05000000000000001
Electrocardiogram abnormal,3,0.02558066822432554,0.09909909909909903
Corneal transplant,3,0.03038685627313818,0.08771929824561399
Myoclonic epilepsy,3,0.027027027027027,0.054054054054054
Periodontal disease,3,0.0,0.1666666666666666
Corneal abrasion,3,0.04019803241189332,0.08771929824561399
Myoclonus,3,0.01577474540500077,0.08472222222222216
Gastric infection,3,0.04641668966779982,0.1052631578947368
Lung infection,3,0.021159433949358,0.06457242582897028
Endovenous ablation,3,0.0,0.1666666666666666
Periorbital pain,3,0.0587509704481518,0.10256410256410249
Lung carcinoma cell type unspecified stage IV,3,0.04166666666666665,0.12499999999999996
Lung carcinoma cell type unspecified stage III,3,0.05248638810814779,0.21212121212121207
Gastric perforation,3,0.06185895741317416,0.0714285714285714
Coronary arterial stent insertion,3,0.009954314986028018,0.0747126436781609
Necrotising fasciitis,3,0.009785597782875022,0.0790960451977401
Coronary artery bypass,3,0.05204164998665332,0.06666666666666667
Decubitus ulcer,3,0.02452726826733156,0.05645161290322576
Heart rate,3,0.0,0.0909090909090909
Costochondritis,3,0.09547032697824666,0.11458333333333333
Cortisol increased,3,0.0,0.1333333333333333
Cortisol decreased,3,0.1092591295595148,0.21212121212121207
Penis disorder,3,0.02749286996141075,0.17460317460317454
Peptic ulcer,3,0.12371791482634839,0.14285714285714282
Lupus-like syndrome,3,0.18899034274943624,0.2192513368983957
Performance status decreased,3,0.025102185616940234,0.1014492753623188
Periarthritis,3,0.08006407690254358,0.10256410256410253
Gallbladder operation,3,0.10183501544346307,0.10158730158730156
Lung transplant,3,0.06604392338697991,0.09090909090909087
Gambling,3,0.14286890016285858,0.12592592592592586
Electrocardiogram ST segment depression,3,0.08882311833686554,0.2051282051282051
Lip pain,3,0.06666666666666671,0.1333333333333333
Gangrene,3,0.020619652471058056,0.0595238095238095
Laceration,3,0.05204164998665332,0.13333333333333333
Perinatal depression,3,0.11547005383792515,0.11666666666666665
Neck injury,3,0.06666666666666665,0.19999999999999996
Peripheral coldness,3,0.12285191326386655,0.12777777777777774
Personality disorder,3,0.04991983605782246,0.16981132075471694
Generalised anxiety disorder,3,0.0433898530762687,0.1264367816091954
Embolism,3,0.06701387053093869,0.07738095238095233
Generalised oedema,3,0.0797997575314821,0.10677083333333333
Embolism arterial,3,0.09622504486493764,0.09722222222222217
Embolism venous,3,0.06385244698698632,0.09696969696969693
Contraindicated drug administered,3,0.15017351075783417,0.19583333333333333
Gastroenteritis bacterial,3,0.09999999999999999,0.19999999999999998
Lower limb fracture,3,0.02992432826017874,0.10344827586206894
Peritonsillar abscess,3,0.20619652471058061,0.19047619047619044
Low density lipoprotein decreased,3,0.11547005383792518,0.26666666666666666
Peripheral embolism,3,0.03207501495497924,0.07407407407407403
Emergency care,3,0.04128446572032289,0.09009009009009002
Persecutory delusion,3,0.10583005244258362,0.09999999999999999
Connective tissue disorder,3,0.023094010767585032,0.13333333333333333
Nail discolouration,3,0.04773516348912333,0.11458333333333333
Persistent genital arousal disorder,3,0.01268901690526652,0.08058608058608056
Low birth weight baby,3,0.08341547562368862,0.09829059829059827
Loss of therapeutic response,3,0.04811252243246879,0.11111111111111106
Nail disorder,3,0.03846153846153845,0.07692307692307686
Heavy menstrual bleeding,3,0.047891917802487846,0.0985507246376811
Embolic stroke,3,0.06505206248331664,0.08333333333333333
Myositis,3,0.06542252875790147,0.1143552311435523
Peripheral venous disease,3,0.06415002990995841,0.09259259259259252
Gastric polyps,3,0.06364688465216446,0.11111111111111106
Lung cancer metastatic,3,0.03947368421052629,0.09210526315789469
Near death experience,3,0.026243194054073923,0.06060606060606057
Lung adenocarcinoma stage IV,3,0.05773502691896259,0.13333333333333333
Lung adenocarcinoma,3,0.06244155521919302,0.080168776371308
Myopathy,3,0.07057390897505904,0.15485564304461938
Peripheral vascular disorder,3,0.04761904761904761,0.1428571428571428
Myopia,3,0.07963451988822427,0.1264367816091954
Gastritis,3,0.0390321308747916,0.10140845070422533
Electrolyte imbalance,3,0.02351973344321105,0.0716510903426791
Endoscopy,3,0.12598815766974242,0.14285714285714282
Convulsion,3,0.03157384284630766,0.12239583333333333
Conversion disorder,3,0.062080674106411375,0.10035842293906803
Lumbar spinal stenosis,3,0.031823442326082224,0.11111111111111106
Elevated mood,3,0.29297326385411576,0.26666666666666666
Embedded device,3,0.08140773264814129,0.07692307692307687
Contrast media reaction,3,0.03849001794597508,0.11111111111111106
Decreased interest,3,0.025179856115107934,0.12230215827338127
Ear swelling,3,0.06291528696058958,0.09166666666666667
Oxygen saturation decreased,3,0.025248840334721676,0.07699275362318837
Leukaemia,3,0.022808200957453374,0.12068965517241376
Distractibility,3,0.1049727762162956,0.1333333333333333
Eye operation,3,0.055872606695770224,0.14516129032258063
Muscle atrophy,3,0.04248297958094149,0.07482993197278907
Haematological infection,3,0.09912695235553008,0.12698412698412695
Muscle contractions involuntary,3,0.015384615384615403,0.0923076923076923
Dissociative identity disorder,3,0.21794494717703367,0.19999999999999998
Neutropenic colitis,3,0.08985442539129096,0.196078431372549
Eye swelling,3,0.03848758897697956,0.1030927835051546
Disseminated intravascular coagulation,3,0.01968239554055543,0.03409090909090903
Eye movement disorder,3,0.05684272758244761,0.10416666666666663
Metastatic neoplasm,3,0.043478260869565195,0.08695652173913039
Metastatic malignant melanoma,3,0.030303030303030287,0.1515151515151515
Eyelid disorder,3,0.03981725994411211,0.11494252873563215
Erection increased,3,0.08012336167697752,0.08888888888888884
Leukocytosis,3,0.07693058075943114,0.11290322580645157
Metastases to lymph nodes,3,0.033961780540566214,0.2156862745098039
Epstein-Barr virus infection,3,0.2534708498881284,0.17073170731707318
Eyelid irritation,3,0.02749286996141075,0.17460317460317454
Neutrophil count increased,3,0.012028130608117185,0.027777777777777735
Eructation,3,0.061986108538941716,0.13492063492063486
Eye discharge,3,0.05353619579644254,0.06730769230769228
Diverticulum intestinal haemorrhagic,3,0.0136986301369863,0.0273972602739726
Ocular hypertension,3,0.13871516913498738,0.13888888888888887
Keratosis pilaris,3,0.0,0.3333333333333333
Micturition disorder,3,0.09770543017055204,0.1179487179487179
Erysipelas,3,0.02004357053836812,0.06060606060606057
Eye haemorrhage,3,0.06004442799572108,0.06666666666666667
Oedema,3,0.013493895326667994,0.07596067917783733
Eye infection,3,0.020575754876087923,0.09057971014492745
Haematocrit decreased,3,0.03394978270018306,0.11585365853658534
Nicotine dependence,3,0.13926119728714534,0.1532846715328467
Disturbance in sexual arousal,3,0.05370245029832511,0.05303030303030296
Eye inflammation,3,0.02264118702704414,0.07189542483660129
Diverticulum,3,0.03647263012208091,0.04830917874396134
Oedematous pancreatitis,3,0.1721115796026907,0.22916666666666666
Eye injury,3,0.047735163489123336,0.13541666666666666
Diverticular perforation,3,0.05263157894736839,0.0789473684210526
Haematocrit increased,3,0.024056261216234425,0.048611111111111105
Disturbance in social behaviour,3,0.09274253071363134,0.08510638297872337
Duodenal ulcer perforation,3,0.08361629962581535,0.11111111111111106
Metastases to lung,3,0.0,0.0833333333333333
Eyelid oedema,3,0.020816659994661323,0.09333333333333334
Oesophageal pain,3,0.058750970448151814,0.12820512820512817
Diaphragmatic paralysis,3,0.2886751345948129,0.22222222222222218
Guttate psoriasis,3,0.125,0.25
Diastolic hypotension,3,0.07216878364870322,0.20833333333333334
Metabolic encephalopathy,3,0.040511812083865034,0.0674157303370786
Metabolic disorder,3,0.10188534162169866,0.0980392156862745
Oophorectomy,3,0.03849001794597507,0.11111111111111106
Gun shot wound,3,0.043478260869565195,0.08695652173913039
Large intestine polyp,3,0.05150787536377127,0.07142857142857137
Diarrhoea haemorrhagic,3,0.058030429418601814,0.0973451327433628
Diaphragmatic hernia,3,0.07216878364870323,0.20833333333333334
Metastases to liver,3,0.06082186921987563,0.0804597701149425
Facial pain,3,0.027277236279499014,0.06547619047619042
Dysgraphia,3,0.022727272727272752,0.03977272727272723
Diaphragmatic disorder,3,0.1527525231651947,0.23333333333333336
Facial spasm,3,0.017495462702715927,0.0808080808080808
Dialysis,3,0.029810542497639248,0.0761154855643044
Optic ischaemic neuropathy,3,0.15853658536585366,0.1219512195121951
Gingival swelling,3,0.02960770611228851,0.0427350427350427
Knee arthroplasty,3,0.04480746827855281,0.11920529801324502
Haemoglobin abnormal,3,0.15337156505007593,0.10699588477366251
Onychoclasis,3,0.060130711615104374,0.09090909090909087
Facial bones fracture,3,0.04956347617776505,0.11111111111111106
Diet refusal,3,0.2645751311064591,0.25
Oesophageal perforation,3,0.0,0.25
Oesophageal spasm,3,0.044411559168432736,0.07179487179487173
Eyelid pain,3,0.01862420223192339,0.053763440860215
Eyelid ptosis,3,0.0470789122885035,0.09785932721712533
Metastases to central nervous system,3,0.011782658554890305,0.054421768707482936
Diplegia,3,0.08459342772800835,0.08771929824561399
Face injury,3,0.02099455524325908,0.10303030303030299
Epispadias,3,0.0,0.3333333333333333
Oesophageal stenosis,3,0.0,0.074074074074074
Juvenile idiopathic arthritis,3,0.305656024865096,0.23529411764705885
Oesophagitis,3,0.0288212307858858,0.06918238993710686
Dyschromatopsia,3,0.0,0.10000000000000002
Gingivitis,3,0.0587509704481518,0.0769230769230769
Haemochromatosis,3,0.06415002990995841,0.1851851851851852
Metabolic surgery,3,0.1601971398729698,0.1581920903954802
Diffuse alopecia,3,0.041239304942116105,0.0833333333333333
Haemodynamic instability,3,0.15176476873822498,0.1762452107279693
Ocular hyperaemia,3,0.03804347826086958,0.10869565217391301
Haematochezia,3,0.008967858502849037,0.0763209393346379
Fluid retention,3,0.05083105886766251,0.09919436052366559
Drug withdrawal convulsions,3,0.10391642542049251,0.10691823899371063
Mouth haemorrhage,3,0.09237604307034013,0.09333333333333334
Motor dysfunction,3,0.04036648947453156,0.0498084291187739
Norovirus infection,3,0.11547005383792514,0.16666666666666666
Drug level below therapeutic,3,0.03818813079129867,0.05833333333333334
Drug level above therapeutic,3,0.10264004785593349,0.12592592592592586
Nuclear magnetic resonance imaging abnormal,3,0.05248638810814779,0.1515151515151515
Drug use disorder,3,0.08830297292604225,0.1306990881458966
Motion sickness,3,0.12026142323020866,0.13636363636363633
Glucose tolerance impaired,3,0.07311425402100592,0.09245742092457421
Non-alcoholic steatohepatitis,3,0.13702452395322914,0.12037037037037034
Non-Hodgkin's lymphoma,3,0.11485661288098022,0.1029411764705882
Nodal rhythm,3,0.13886593015017695,0.21212121212121207
Drug-genetic interaction,3,0.032850004981762305,0.07885304659498203
Multiple sclerosis pseudo relapse,3,0.0,0.0769230769230769
Exophthalmos,3,0.19482122749480715,0.1717171717171717
Exostosis,3,0.09738770085597029,0.13861386138613857
Erythema of eyelid,3,0.04081632653061225,0.12244897959183666
Latent tuberculosis,3,0.03333333333333335,0.06666666666666664
Mouth swelling,3,0.024056261216234425,0.0694444444444444
HIV infection,3,0.02749286996141074,0.06349206349206347
Haematemesis,3,0.02449488960198971,0.061550759392485964
Euglycaemic diabetic ketoacidosis,3,0.04656050557980854,0.05913978494623653
Escherichia infection,3,0.03990777936686641,0.09469696969696967
Drug screen negative,3,0.007401926528072113,0.08547008547008543
Multimorbidity,3,0.03724840446384684,0.05376344086021503
Noninfective encephalitis,3,0.06415002990995841,0.14814814814814814
Drug specific antibody present,3,0.10485881160098266,0.15277777777777773
Essential hypertension,3,0.01603750747748962,0.07407407407407403
Nonspecific reaction,3,0.05348994055418481,0.09014675052410899
Gluten sensitivity,3,0.011782658554890309,0.10884353741496595
Euphoric mood,3,0.09525573028967461,0.1354497354497354
Drug tolerance decreased,3,0.13936040980439243,0.11494252873563214
Non-cardiac chest pain,3,0.057692307692307696,0.09615384615384609
Mucous stools,3,0.019607843137254898,0.0392156862745098
Mucosal inflammation,3,0.08007047528907218,0.0997566909975669
Drug titration error,3,0.45127478666741894,0.2891566265060241
Drug monitoring procedure not performed,3,0.09622504486493764,0.09722222222222217
Drug monitoring procedure incorrectly performed,3,0.04811252243246885,0.19444444444444442
Normal newborn,3,0.04028025133881109,0.06976744186046503
Drug tolerance,3,0.04927704377914388,0.12478632478632475
Drug effect variable,3,0.018929517022610656,0.10928961748633877
Drug effect prolonged,3,0.10188534162169866,0.1176470588235294
HELLP syndrome,3,0.08247860988423222,0.119047619047619
Extradural haematoma,3,0.01515151515151515,0.030303030303030266
Exposure via ingestion,3,0.049999999999999996,0.15
Exposure via skin contact,3,0.030303030303030297,0.1212121212121212
Drug abuser,3,0.06308078786261008,0.101010101010101
Glomerulonephritis,3,0.0,0.0285714285714285
Glomerular filtration rate decreased,3,0.041603724145056954,0.08058608058608054
Mitochondrial myopathy,3,0.0,0.25
Drowning,3,0.06753624200546626,0.0897435897435897
Haemangioma of liver,3,0.041239304942116105,0.119047619047619
Miosis,3,0.06963059864357267,0.072992700729927
Drug effect increased,3,0.04199605255658081,0.09523809523809516
Ketoacidosis,3,0.02099455524325914,0.06060606060606056
Extrasystoles,3,0.08483883140882373,0.11111111111111106
Migraine with aura,3,0.021383343303319455,0.12345679012345678
Eye allergy,3,0.03499092540543186,0.0505050505050505
Haemarthrosis,3,0.06865281940008748,0.09363295880149809
Multiple-drug resistance,3,0.04811252243246885,0.0833333333333333
Duodenal ulcer,3,0.12272461949087757,0.12949640287769779
Eye contusion,3,0.037256712967120624,0.1382113821138211
Exposure via father,3,0.0699058744006551,0.1018518518518518
Drug administered to patient of inappropriate age,3,0.048339406064934975,0.11814345991561177
Exposure via breast milk,3,0.009169411447217318,0.0478677110530896
Mitral valve prolapse,3,0.02886751345948128,0.11666666666666665
Erythema nodosum,3,0.10741400357016295,0.1317829457364341
Dry throat,3,0.046511627906976744,0.08139534883720927
Nocturia,3,0.014814814814814808,0.1111111111111111
No therapeutic response,3,0.06077371254627638,0.1052631578947368
Mobility decreased,3,0.03488606941860271,0.0587789154342055
Drug effect delayed,3,0.04402928225798659,0.1111111111111111
Exposed bone in jaw,3,0.05947617141331807,0.07619047619047613
Exposure during breast feeding,3,0.14584316471310485,0.15605493133583018
Exposure to SARS-CoV-2,3,0.11564811108145186,0.14814814814814814
Drug dose omission by device,3,0.04628210543937902,0.09803921568627444
Drug diversion,3,0.02935679334862501,0.11864406779661013
Left ventricular dysfunction,3,0.2056283965685313,0.1666666666666666
Mixed liver injury,3,0.07269379586632194,0.08914728682170536
Drug detoxification,3,0.0,0.08
Exposure to toxic agent,3,0.03165981063048396,0.10852713178294571
Drug delivery system malfunction,3,0.05551444896054096,0.08974358974358966
Obsessive thoughts,3,0.01698089027028308,0.07843137254901957
Optic neuritis,3,0.012499999999999999,0.05000000000000001
Optic neuropathy,3,0.06783977720678439,0.07692307692307686
Diabetic neuropathy,3,0.01776462366737312,0.06410256410256407
Ear disorder,3,0.029411764705882353,0.08823529411764702
Ear congestion,3,0.10175966581017654,0.11538461538461535
Fibrosis,3,0.057735026918962574,0.05833333333333333
Ear discomfort,3,0.06404858234385664,0.1382113821138211
Depersonalisation/derealisation disorder,3,0.03528251645047718,0.0796296296296296
Depersonalisation,3,0.09622504486493764,0.11111111111111106
Ligament rupture,3,0.09004832267395502,0.16239316239316237
Dependent personality disorder,3,0.177646236673731,0.17948717948717943
Osteolysis,3,0.0,0.1666666666666666
Dental restoration failure,3,0.09679274917013782,0.1794871794871795
Eosinophilic oesophagitis,3,0.09622504486493764,0.13888888888888887
Maternal exposure timing unspecified,3,0.05337605126836234,0.0555555555555555
Eosinophilia,3,0.07885681192913149,0.07621951219512191
Osteomyelitis,3,0.02618447798070606,0.09014675052410896
Osteonecrosis,3,0.042632045686835714,0.062499999999999965
Ear haemorrhage,3,0.012830005981991733,0.10370370370370367
Eosinophil count increased,3,0.07349309197401646,0.0694444444444444
Dental implantation,3,0.08534681648595453,0.1290322580645161
Maternal exposure before pregnancy,3,0.03871709966805516,0.06666666666666664
Musculoskeletal discomfort,3,0.059725889916168194,0.07758620689655167
Libido increased,3,0.04034611857123201,0.17391304347826078
Faecal incontinence,3,0.019908629972056027,0.09195402298850569
Haemorrhagic diathesis,3,0.04409585518440984,0.0833333333333333
Dermatitis contact,3,0.02090204602676375,0.10875706214689262
Melaena,3,0.042124144157893825,0.047393364928909894
Dermatitis bullous,3,0.05437226881126329,0.06349206349206343
Dyspnoea exertional,3,0.1502424883959846,0.15825688073394492
Dermatitis allergic,3,0.017764230938863035,0.09683426443202973
Libido disorder,3,0.1070898501456844,0.13475177304964533
Dermatitis acneiform,3,0.026646935501059673,0.0769230769230769
Medullary thyroid cancer,3,0.0,0.1666666666666666
Dermal cyst,3,0.08695652173913045,0.10869565217391303
Musculoskeletal chest pain,3,0.031173984319427448,0.07823129251700676
Female genital tract fistula,3,0.050942670810849355,0.11764705882352937
Medication residue present,3,0.15544045708951462,0.19743589743589743
Medication overuse headache,3,0.02086808201890213,0.03614457831325297
Dysstasia,3,0.013207359099109127,0.1285403050108932
Joint crepitation,3,0.03849001794597507,0.11111111111111106
Medical procedure,3,0.02886751345948128,0.11666666666666665
Femur fracture,3,0.026687563899639603,0.0892156862745098
Eosinophilic pneumonia,3,0.030764550128658072,0.046511627906976695
Neuroendocrine tumour,3,0.025102185616940234,0.1159420289855072
Maternal drugs affecting foetus,3,0.0303030303030303,0.0909090909090909
Dental care,3,0.02246360634782272,0.12254901960784309
Deformity,3,0.07434521426664757,0.1309523809523809
Haemorrhoidal haemorrhage,3,0.025890258163592347,0.056497175141242896
Haemorrhoids,3,0.01577019696565252,0.11111111111111104
Delayed dark adaptation,3,0.041239304942116105,0.19047619047619038
Escherichia sepsis,3,0.046288643383392315,0.101010101010101
Ovarian cyst,3,0.020210349509379933,0.0809061488673139
Haemothorax,3,0.02083333333333335,0.04166666666666664
Nervousness,3,0.04746378457899079,0.11507936507936505
Hair colour changes,3,0.037762199831013414,0.09318996415770607
Fluid imbalance,3,0.09547032697824667,0.14583333333333334
Knee operation,3,0.05496611889050834,0.11940298507462682
Hair disorder,3,0.11273124382057237,0.16666666666666666
Fluid intake reduced,3,0.21198648920376573,0.15555555555555553
Defaecation urgency,3,0.026772462536421085,0.08156028368794323
Nervous system disorder,3,0.04558392699560874,0.0875912408759124
Overweight,3,0.0078125,0.0546875
Mastectomy,3,0.044411559168432736,0.08974358974358966
Fluid overload,3,0.03268020391639394,0.07547169811320749
Nerve injury,3,0.03006535580755215,0.10227272727272724
Ear pruritus,3,0.046511627906976744,0.06976744186046507
Job dissatisfaction,3,0.07216878364870322,0.16666666666666666
Mastitis,3,0.03396178054056622,0.07843137254901959
Haemorrhagic stroke,3,0.03779868981463328,0.08050314465408803
Dengue fever,3,0.061529100257316074,0.06976744186046507
Demyelination,3,0.028821230785885797,0.06918238993710686
Neurodermatitis,3,0.0222057795842164,0.05128205128205123
Osteopenia,3,0.053929170970625176,0.10189982728842827
Eosinophil count decreased,3,0.16535945694153692,0.1875
Flank pain,3,0.046288643383392315,0.0732323232323232
Dementia with Lewy bodies,3,0.033554819712314464,0.04888888888888887
Neurodegenerative disorder,3,0.05248638810814779,0.21212121212121207
Dementia Alzheimer's type,3,0.03329164059239697,0.06333333333333334
Flat affect,3,0.06893488561273312,0.10980392156862741
Delusional perception,3,0.0,0.0833333333333333
Neuralgia,3,0.015596751241757785,0.1045104510451045
Osteoporosis,3,0.04192501483097663,0.11627906976744183
Ear pain,3,0.01875323661211352,0.10449735449735446
Osteoporotic fracture,3,0.19813177016093972,0.1818181818181818
Ligament sprain,3,0.024055515459085786,0.08923884514435691
Haemorrhagic ovarian cyst,3,0.0909090909090909,0.1818181818181818
Muscle tightness,3,0.033141454540654904,0.09523809523809516
Dermatitis exfoliative,3,0.04916803762597645,0.06926406926406924
Melanocytic naevus,3,0.07571877794400365,0.10666666666666667
Oral mucosal eruption,3,0.03608439182435161,0.10416666666666667
Muscle fatigue,3,0.033333333333333354,0.09999999999999998
Device related sepsis,3,0.038130476945811884,0.05555555555555553
Device related infection,3,0.025417637227006927,0.0712643678160919
Epigastric discomfort,3,0.03278688524590165,0.09836065573770487
Oral mucosal blistering,3,0.02351973344321105,0.0903426791277258
Device power source issue,3,0.0,0.0769230769230769
Device placement issue,3,0.05399492471560389,0.10204081632653056
Device physical property issue,3,0.10956136839295437,0.14035087719298242
Menopause,3,0.09090909090909095,0.15909090909090906
Haemorrhage in pregnancy,3,0.04811252243246879,0.11111111111111106
Device occlusion,3,0.03595159254890831,0.08809523809523807
Haemoptysis,3,0.016495721976846463,0.07301587301587294
Haemorrhage,3,0.01817878347895088,0.08376288659793811
Fallot's tetralogy,3,0.17370816513617318,0.14424951267056527
False positive investigation result,3,0.1274439684943994,0.17424242424242423
Menopausal symptoms,3,0.026243194054073864,0.10606060606060604
Oral surgery,3,0.03765327842541035,0.10869565217391301
Menometrorrhagia,3,0.060773712546276365,0.1403508771929824
Oral infection,3,0.056788551067832024,0.08196721311475404
Menstrual disorder,3,0.09007108193870211,0.1615120274914089
Failure to thrive,3,0.053568581677387914,0.08247422680412367
Device use issue,3,0.009900990099009901,0.07920792079207921
Diabetic metabolic decompensation,3,0.20207259421636903,0.16666666666666666
Oral candidiasis,3,0.056699336987435865,0.07555555555555554
Mental disability,3,0.03849001794597508,0.11111111111111106
Oral discomfort,3,0.029110097606199627,0.09243697478991593
Dysmenorrhoea,3,0.03185584149903273,0.1434599156118143
Oral disorder,3,0.06474144607941888,0.10465116279069764
Faecaloma,3,0.065022957446154,0.07157464212678934
Diabetic complication,3,0.03207501495497924,0.07407407407407403
Faeces discoloured,3,0.04000117436364194,0.09961685823754786
Gingival recession,3,0.06641414050660634,0.1594202898550724
Neuropsychiatric symptoms,3,0.14285714285714285,0.28571428571428564
Neuropathy peripheral,3,0.021445289168461522,0.07169380177092256
Diabetes mellitus inadequate control,3,0.014037337352245927,0.059679767103347825
Neuromyopathy,3,0.0625,0.125
Faeces soft,3,0.08605578980134534,0.10416666666666667
Menstruation delayed,3,0.0852903806757402,0.13257575757575754
Oral herpes,3,0.04681751797717734,0.09865470852017931
Gingival pain,3,0.05020437123388048,0.08695652173913042
Muscle haemorrhage,3,0.12239045660635782,0.12592592592592586
Dermatitis infected,3,0.0,0.0833333333333333
Developmental hip dysplasia,3,0.10033955955097848,0.15238095238095234
Haemorrhage urinary tract,3,0.08677970615253737,0.16091954022988506
Haemorrhagic anaemia,3,0.06533830146691406,0.09589041095890406
Compulsive sexual behaviour,3,0.07649403537897365,0.12962962962962957
Feeling cold,3,0.02320834483389991,0.08771929824561402
Feeling drunk,3,0.06346779369188396,0.13855421686746983
Feeling guilty,3,0.033961780540566214,0.0980392156862745
Device alarm issue,3,0.023809523809523805,0.0714285714285714
Device adhesion issue,3,0.13006979941793506,0.19753086419753083
Developmental delay,3,0.110383102544214,0.12063492063492058
Meniscus injury,3,0.0567567910767807,0.12533333333333332
Detoxification,3,0.030386856273138182,0.0701754385964912
Oropharyngeal discomfort,3,0.03092947870658711,0.12499999999999996
Muscle spasticity,3,0.04059956169804505,0.08130081300813004
Muscle strain,3,0.0601233300376386,0.07111111111111107
Feeling of body temperature change,3,0.13907763765720746,0.14465408805031443
Joint effusion,3,0.023144321691696137,0.05555555555555553
Dermatitis psoriasiform,3,0.07178158618848736,0.11494252873563215
Dyspnoea at rest,3,0.0,0.0344827586206896
Muscle rupture,3,0.179818948377517,0.21126760563380276
Device defective,3,0.10191098138195286,0.11858974358974357
Neurological symptom,3,0.07781621503131146,0.11764705882352937
Meniere's disease,3,0.05267328385006713,0.0804597701149425
Dysphoria,3,0.02816342776534763,0.10569105691056907
Large intestine perforation,3,0.03608439182435161,0.08333333333333333
Device kink,3,0.07273929674533076,0.10317460317460314
Orchitis,3,0.041239304942116105,0.09523809523809519
Neuroma,3,0.0,0.25
Device information output issue,3,0.12245094114506663,0.15686274509803919
Organising pneumonia,3,0.05187747668754098,0.0490196078431372
Fear of injection,3,0.023255813953488347,0.06976744186046507
Muscle rigidity,3,0.05245950819441599,0.09600000000000002
Meningitis aseptic,3,0.056395618485338896,0.058479532163742666
Meningitis,3,0.0671654944790988,0.08943089430894306
Device dispensing error,3,0.05773502691896258,0.16666666666666666
Meningioma,3,0.00980392156862745,0.07843137254901957
Device difficult to use,3,0.03158450047887241,0.08414239482200643
Feeding disorder,3,0.038251366120218594,0.09836065573770486
Device deployment issue,3,0.09127482562016428,0.1147540983606557
Device delivery system issue,3,0.046371265356815676,0.11702127659574464
Device infusion issue,3,0.03849001794597508,0.08888888888888884
Cell death,3,0.1364646090811843,0.14242424242424237
Complication of pregnancy,3,0.0481125224324688,0.13888888888888884
Arterial occlusive disease,3,0.04899265630998531,0.0862470862470862
Arterial injury,3,0.027027027027027,0.054054054054054
Terminal insomnia,3,0.056292581086480664,0.06382978723404253
Arterial disorder,3,0.03182344232608221,0.0694444444444444
Hypomagnesaemia,3,0.1053019146023798,0.104906937394247
Arrhythmia supraventricular,3,0.05337605126836239,0.08547008547008543
Hypomania,3,0.038187293359837074,0.08278145695364236
Arrested labour,3,0.2299182881066869,0.21929824561403502
Arnold-Chiari malformation,3,0.06547672412839561,0.10470085470085466
Arachnoiditis,3,0.05267328385006715,0.11494252873563215
Therapeutic procedure,3,0.10534656770013429,0.12643678160919536
Aptyalism,3,0.006077371254627649,0.014035087719298166
Application site vesicles,3,0.04811252243246885,0.0833333333333333
Therapeutic product effect delayed,3,0.043368041655544455,0.09027777777777773
Application site reaction,3,0.027777777777777804,0.0833333333333333
Application site rash,3,0.07368160071610053,0.1226415094339622
Application site pain,3,0.018114540177991318,0.0972886762360446
Therapeutic response changed,3,0.03394500514782106,0.12592592592592586
Application site infection,3,0.0,0.1428571428571428
